,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56
1,1.0,0.28680769304407244,0.09668507450502074,0.021391717877240094,0.1288335925103722,0.076137432927064,0.06385182793895411,0.04897601669574565,0.7107729175009707,0.021525135943455755,0.010981824128834474,0.2792813959119945,0.11750970470361113,0.027931560348677602,0.025926346116402568,0.043091798249137545,0.0488681573310405,0.017385085612923144,0.01917781819421514,0.08372893860518546,0.04468147838017603,0.06830876601892769,0.04394700317266567,0.059020689004458934,0.00879021484399014,0.02907117899419217,0.10476833443696588,0.05987438621074357,0.11916916763123572,0.07222419160315863,0.05424966497869216,0.07465260545070176,0.05811816596963134,0.0291421049070289,0.07735510200751693,0.031457254007319996,0.041456095464893365,0.13916112200383735,0.04584189522522459,0.06796162013107473,0.02155720776308139,0.0683176319102772,0.009891411536052568,0.047601819266660676,0.09990805349443818,0.0697040343890786,0.034471981469921115,0.14365665778006326,0.0315129810926031,0.04636648058855497,0.08961559237880033
2,0.28680769304407244,1.0,0.19838098707967355,0.2629769246586507,0.16664435884407205,0.20898012223631046,0.3271434847827601,0.31959907585065667,1.0,0.30979017101791334,0.29927665426215616,0.1728276484825172,0.1670330075747591,0.26669929922952607,0.27779636026647697,0.2477913912899778,0.2354103210003861,0.28479931603530695,0.27156638769871644,0.33694607693665296,0.3146456336770127,0.3299982927843807,0.27552664645366903,0.2393299163152768,0.27671079197555487,0.25716431940537243,0.18059470325354687,0.22526815355234925,0.1705293863187581,0.3294395273465043,0.32131483835280167,0.21632699678900374,0.31496146070690306,0.30964073100248624,0.21448847463026163,0.29038809849738045,0.24373282158619872,0.14731658114769236,0.30859052609701,0.3315833438474984,0.30652883468249753,0.21933902813179898,0.2834800856616145,0.24544874764979147,0.1871691558339663,0.32486602479262616,0.30887274143034393,0.1408091861940676,0.30072471674070494,0.2577097810741832,0.19466713086082396
4,0.09668507450502074,0.19838098707967355,1.0,0.07415446668549844,0.03070476668635245,0.028273944131711,0.155490369027626,0.14289155211514698,0.8046247753477992,0.11612618377188867,0.11019950474255025,0.184320809248486,0.039345389775375716,0.08996750332915812,0.10113988028395149,0.076311477201785,0.05304088205523678,0.10339577138264855,0.07692801632975113,0.1723390646855647,0.1378425598510608,0.15957412075120422,0.10960629024937056,0.08163527260348304,0.08539620595109061,0.07576480077044206,0.049068661409938846,0.05295236195578444,0.02574104410601487,0.16166419968489867,0.14686494004917033,0.01959811433661327,0.14568281210634323,0.12628562252371348,0.06642265057105887,0.11506972436488447,0.054208658705656214,0.04984629668427839,0.13506277716612855,0.16012176240489517,0.12017503859655924,0.058498537678358026,0.09861044823966562,0.04789049298719839,0.017531762056174707,0.1578254943819706,0.12895344493455782,0.06040729825769104,0.12247747433965306,0.09323418266313685,0.03591752396032724
5,0.021391717877240094,0.2629769246586507,0.07415446668549844,1.0,0.10564886180746517,0.052237686967686325,0.08055257499531361,0.06696798623916389,0.7346678969105415,0.04450365227943278,0.034468696650533384,0.2590204727033119,0.09360083751683013,0.021738752299705833,0.029113365621034264,0.026414318704190604,0.025160649463086163,0.027830516391975604,0.012824055188449514,0.09899366809899152,0.06206063990917151,0.08485161111198311,0.044457125929328725,0.04348551730122299,0.011483989890955507,0.011276684004366854,0.0814475013090897,0.03699001516504683,0.09554984431631255,0.08775071647301312,0.07142187687978814,0.05202257334723912,0.07220127059584955,0.049601579806903065,0.05689710380106863,0.041551990423775664,0.01780372851487183,0.11525854333486382,0.0605578816997752,0.08505283919989189,0.04368177607222542,0.0466060750553864,0.022065976222447135,0.028136791118036932,0.07614772490720523,0.08442012666893332,0.052668582145046335,0.11976524431028396,0.04692114407779819,0.037485148561591186,0.06584338141465294
6,0.1288335925103722,0.16664435884407205,0.03070476668635245,0.10564886180746517,1.0,0.0534612529650676,0.18473545886672255,0.17296603089332852,0.8378615425289201,0.1490093341535819,0.14229680520548624,0.15934308132112357,0.03199501366990824,0.11874633154682174,0.13027629368015364,0.10288173397880888,0.08174157628778587,0.13374960656708026,0.10972231901543422,0.200437879495734,0.16785288474394364,0.18863738195959284,0.13628267217192905,0.1041895632949238,0.11764627923911469,0.10530253090430758,0.053038947463408835,0.0778353439647287,0.011654749648064762,0.19021820987169907,0.17653943319526538,0.051878836376672045,0.1742355929342392,0.15746393187710808,0.08361423782518852,0.14426952081187375,0.08534439169432886,0.024733529068853257,0.1643179778520791,0.1894060908329964,0.15186548927662233,0.07949807400692133,0.12966672985163602,0.08095183131172345,0.02970289381356441,0.18615114407706246,0.15946750476030158,0.03832838249589725,0.15251515880879948,0.11871584530590736,0.05035204101769507
8,0.076137432927064,0.20898012223631046,0.028273944131711,0.052237686967686325,0.0534612529650676,1.0,0.12878784270979,0.11729104477724728,0.7891470871440104,0.09844532540238043,0.08920380624996224,0.21347619143081167,0.03945636285139963,0.06281533269161892,0.07439174590196707,0.04707667420293688,0.026122817601074804,0.0784256608997725,0.06008438267008618,0.1444814651881949,0.11216245256486257,0.13266298273683463,0.08056977620943323,0.050893741984797375,0.06554744318121153,0.04973637906946454,0.03349052078080678,0.02254781218417195,0.04169114992025706,0.13422322545457155,0.1207022478416399,0.015910864716783494,0.11823953327256269,0.10270388827785872,0.03680347251218087,0.08836552132652313,0.032344713554297994,0.06048899227392391,0.10839298264329963,0.13346127197812604,0.09785363521358702,0.027837893889586348,0.0750506567042037,0.036385096358658525,0.02191571746135862,0.1301659330241722,0.10409729638870739,0.06565659653604165,0.09688921971358971,0.06343627448561398,0.015303009718164154
9,0.06385182793895411,0.3271434847827601,0.155490369027626,0.08055257499531361,0.18473545886672255,0.12878784270979,1.0,0.012728479529295414,0.6756058510870417,0.06218491789026063,0.05322800739925364,0.3417648418968901,0.16488073092815828,0.06345432636969237,0.05196396499387086,0.08032095568276372,0.10054061639159478,0.05020261175602182,0.08509249588441324,0.01787533082093909,0.016635645197777868,0.0019266134451828092,0.04920523440135005,0.08551222351812031,0.07376274301789432,0.07723155264718663,0.14625013696014727,0.10542575623751455,0.17281478894443236,0.006862807233954551,0.007098281393639642,0.1336965211906539,0.009830262228353615,0.03339707552198101,0.11051645789729887,0.0379669511738147,0.09913696420875236,0.18846206564242962,0.017912405404827973,0.0021411061291318526,0.04225399815961067,0.10772126306432374,0.05646459510013993,0.1110299638769598,0.1530640762635114,0.007227307391061306,0.02686832724539609,0.18917810249808434,0.031125801441174102,0.06736726472951715,0.1364685268203444
10,0.04897601669574565,0.31959907585065667,0.14289155211514698,0.06696798623916389,0.17296603089332852,0.11729104477724728,0.012728479529295414,1.0,0.6805441009278873,0.04720804243515637,0.038003730604316395,0.32851886457549234,0.1549065573475305,0.0522347720347129,0.04059884781834612,0.07027001497497665,0.0887252581973398,0.036969464990354646,0.07043595086534947,0.033121204967061814,0.0026005973801671947,0.017150149967352906,0.04237996162836003,0.07789181172718486,0.05921456810966112,0.0651294114390041,0.13733350305368158,0.0948780142596877,0.16150283244194996,0.02185757306599792,0.0032932799021440735,0.12090438668718757,0.01327662348253468,0.018138937547303346,0.10258529734752654,0.0269925739500756,0.08621224020162306,0.17823923319114682,0.00931820846374466,0.016514531375093212,0.026990731335063176,0.09843789984987707,0.04248967500126446,0.09710969503212931,0.14171617260097297,0.020673426793197874,0.012048639496031082,0.17981639515215292,0.01792445294697446,0.05947120217116381,0.12627647062619088
11,0.7107729175009707,1.0,0.8046247753477992,0.7346678969105415,0.8378615425289201,0.7891470871440104,0.6756058510870417,0.6805441009278873,1.0,0.6881867568989661,0.6981967188404918,0.9578185572732997,0.8308011546950934,0.7313887524181383,0.7206485111889324,0.7503584301686886,0.7621231461601523,0.7130719694121996,0.7270669091928573,0.6707352330310117,0.6852335017644337,0.6735940657714251,0.7254472090869941,0.7605948472867389,0.7210935746295791,0.7403466524358251,0.8170723882557418,0.7722376784420737,0.8304813989128325,0.6755337052207796,0.6797915943658405,0.7842329405171775,0.6879561736485478,0.6883737289787711,0.784702176855429,0.7088382113106642,0.7542676855504692,0.8519570407689911,0.6921253503552508,0.6715989618025056,0.6910489074076271,0.7786660643047093,0.714048397063621,0.7547777299566197,0.812133608790968,0.6800678063555525,0.6898673762973434,0.8569639967987196,0.6981686911515784,0.7422585780071209,0.8028385830287726
