,X1,X2,X4,X5,X6,X8,X9,X10,X11,X12,X13,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X44,X45,X46,X47,X48,X49,X50,X51,X53,X54,X55,X56
13,0,0,0,0,0,0,0.051639778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.031173984,0,0,0.051639778,0,0,0,0,0.204124145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072168784,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048112522,0,0.048112522,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0.204124145,0,0,0.072168784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051639778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.063245553,0,0,0,0,0,0.063245553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048112522,0,0,0,0,0,0,0,0,0,0,0,0.136082763,0,0.088388348,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.051639778,0.051639778,0,0,0,0,0,0,0,0,0,0,0.051639778,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022043336,0,0
20,0.04472136,0,0,0.010667311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034020691,0,0,0,0,0,0,0.04472136,0,0,0,0.026997462,0,0.0625
21,0,0,0,0,0,0,0,0,0,0,0,0,0.096225045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096225045,0,0,0,0,0,0,0
22,0,0.125,0,0.021334623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.053994925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.015811388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0.01231755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.018257419,0,0,0,0.03928371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025717225,0,0.047245559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377964473,0.377964473,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04472136,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.031622777,0,0,0,0,0,0,0,0,0,0,0,0,0.089442719,0,0.125,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055901699,0.055901699,0,0,0,0,0,0,1,0,0,0,0.014142136,0,0,0,0,0,0.030429031,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.086066297,0.158113883,0,0,0,0,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.204124145,0,0,0.031173984,0,0,0,0,0,0.072168784,0.111111111,0,0,0,0,0,1,0,0.018257419,0,0,0.025515518,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0.136082763,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02236068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028284271,0,0,1,0,0.111803399,0.013975425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0.015085857,0,0,0,0,0,0,0,0,0,0,0,0,0.038180177,0,0,0,0,0,0,0,0,0,0,0.063245553,0,0,0,0.02236068,1,0,0,0,0,0.048112522,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0.015085857,0,0,0,0,0,0,0,0,0,0,0,0,0.038180177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.031622777,0,0,0.007542928,0,0,0.031622777,0,0,0,0,0,0,0,0,0,0,0,0.024056261,0,0,0,0,0,0,0.044194174,0,0,0,0,0,0,0,0,1,0,0,0.024056261,0,0.031622777,0.125,0,0,0,0,0.019090089,0.044194174,0,0.019090089,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022043336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048112522,1,0,0,0,0,0,0,0,0,0.038180177,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0.051031036,0,0,0,0,0,0,0,0,0,0.051031036,0,0,0,0,0.051031036,0,0,0,0,0,0.012909944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026997462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086066297,0.030429031,0,0,0,0.055901699,0,0.024147264,0,0,0,0,0,0,0,0,0,0.019764235,0,0,0,0,1,0,0,0,0,0,0,0,0,0.024147264,0.055901699,0
41,0,0,0,0.015085857,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.038180177,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.19245009,0,0,0,0,0,0.068041382,0,0,0.125,0,0,1,0,0,0,0,0,0.19245009,0,0,0
43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089442719,0,0,0,0,0,0,0.044194174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,0,0,0,0.009541133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086066297,0,0,0,0,0,0.086066297,0.024147264,0,0,0,0,0,0,0.014142136,0,0,0,0,0,0,0,0,0,0,0,0.086066297,1,0,0,0,0,0,0
46,0,0.047245559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047245559,0,0.03380617,0,0,0,0,0,0,0,0,0,0,0,0,0.133630621,0,0,0,0,1,0,0.072739297,0.020408163,0,0.047245559
47,0,0,0,0.010667311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,0,0,0.01231755,0,0,0.051639778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.031173984,0,0
49,0,0.047245559,0,0.00806373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047245559,0,0.047245559,0.072739297,0,0.047245559,0,0,0,0,0.133630621,0,0,0,0,0,0,0,0.047245559,0,0,0,0,0,0.03380617,0,0,0,1,0.047245559,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176776695,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.096225045,0,0,0,0,0,0,0,0,0,0.04472136,0,0,0,0,0,0,0,0,0.026997462,1,0
51,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.096225045,0,0.026997462,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176776695,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,1
