12/20/2022 00:00:00,401833,4,101,N,ML,.445,50,100,54,.0074,69.6,10,1,.0007,76.5,1,10,4,.0021,74,1,10,17,.0109,72,1,10,21,.0159,69.2,1,10,11,.0074,64.5,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:00:00,401834,4,101,N,ML,.225,40,100,44,.0064,65.7,10,1,.0006,74.8,1,10,3,.0016,71,1,10,20,.0127,67.4,1,10,20,.0107,62.8,1,,,,,0,,,,,0,,,,,0,,,,,0
12/20/2022 00:00:00,404531,4,101,N,ML,.215,50,80,71,.0136,69,10,6,.0035,76.5,1,10,16,.0109,74,1,10,21,.0192,72,1,10,21,.0262,61.6,0,10,7,.0082,64.5,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:00:00,404532,4,101,N,ML,.37,50,80,68,.0127,68.7,10,6,.0044,76.5,1,10,17,.0121,74,1,10,28,.0313,64.4,0,10,11,.0085,69.2,1,10,6,.0074,64.5,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:00:00,410094,4,101,N,FR,,10,100,5,.01,,10,5,.01,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
12/20/2022 00:00:00,410095,4,101,N,OR,,12,100,167,.248,,2,10,.0456,,1,10,157,.4503,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
12/20/2022 00:05:00,401833,4,101,N,ML,.445,50,100,70,.0091,70.2,10,0,0,76.5,1,10,6,.0032,74.2,1,10,21,.0135,72.1,1,10,28,.0183,70.6,1,10,15,.0103,65,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:05:00,401834,4,101,N,ML,.225,40,100,54,.0076,64.6,10,0,0,74.8,1,10,6,.0031,71.1,1,10,20,.0124,67.6,1,10,28,.015,61.1,1,,,,,0,,,,,0,,,,,0,,,,,0
12/20/2022 00:05:00,404531,4,101,N,ML,.215,50,80,85,.0139,69.5,10,5,.0027,76.6,1,10,24,.0158,74.4,1,10,22,.0175,72.9,1,10,24,.0275,61.8,0,10,10,.0061,65,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:05:00,404532,4,101,N,ML,.37,48,80,85,.0143,69.2,10,5,.0037,76.6,1,10,21,.0142,74.3,1,8,31,.0304,64.7,0,10,21,.017,70.4,1,10,7,.006,64.5,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:05:00,410094,4,101,N,FR,,10,100,6,.0073,,10,6,.0073,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
12/20/2022 00:05:00,410095,4,101,N,OR,,12,100,185,.2506,,2,10,.0469,,1,10,175,.4543,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
12/20/2022 00:10:00,401833,4,101,N,ML,.445,50,100,69,.0099,69.4,10,0,0,76.5,1,10,8,.0046,74.2,1,10,22,.0146,71.9,1,10,17,.0122,70.1,1,10,22,.0183,64.5,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:10:00,401834,4,101,N,ML,.225,40,100,47,.007,65.8,10,0,0,74.8,1,10,7,.0038,71.1,1,10,23,.0145,67.7,1,10,17,.0097,61,1,,,,,0,,,,,0,,,,,0,,,,,0
12/20/2022 00:10:00,404531,4,101,N,ML,.215,50,80,78,.0139,69.3,10,6,.0035,76.5,1,10,25,.018,73.8,1,10,17,.0137,72.9,1,10,24,.0294,61.5,0,10,6,.005,64.7,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:10:00,404532,4,101,N,ML,.37,48,80,86,.0154,69.1,10,6,.0046,76.6,1,10,23,.0175,73.6,1,8,28,.0294,64.2,0,10,23,.0213,69.9,1,10,6,.0044,64.6,1,,,,,0,,,,,0,,,,,0
12/20/2022 00:10:00,410094,4,101,N,FR,,10,100,3,.003,,10,3,.003,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
12/20/2022 00:10:00,410095,4,101,N,OR,,9,50,203,.2301,,0,,,,0,9,203,.4601,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
