11/29/2022 00:00:00,401833,4,101,N,ML,.445,50,100,87,.0119,70,10,2,.0013,76.5,1,10,12,.0071,74,1,10,25,.0164,72,1,10,32,.0223,69.2,1,10,16,.0122,64.5,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:00:00,401834,4,101,N,ML,.225,40,100,66,.0094,66.2,10,2,.0012,74.8,1,10,9,.0047,71,1,10,28,.0184,67.4,1,10,27,.0131,62.8,1,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:00:00,404531,4,101,N,ML,.215,50,80,93,.0159,69.7,10,9,.005,76.5,1,10,28,.0201,74,1,10,24,.0201,72,1,10,25,.0291,61.6,0,10,7,.0051,64.5,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:00:00,404532,4,101,N,ML,.37,50,80,94,.0165,69.3,10,10,.0074,76.5,1,10,25,.0186,74,1,10,33,.0318,64.4,0,10,20,.0196,69.2,1,10,6,.0049,64.5,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:00:00,410094,4,101,N,FR,,10,100,3,.0031,,10,3,.0031,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:00:00,410095,4,101,N,OR,,19,100,357,.9842,,9,147,.9818,,1,10,210,.9866,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:05:00,401833,4,101,N,ML,.445,50,100,77,.0115,69.7,10,1,.0005,76.7,1,10,14,.008,74.1,1,10,26,.017,72.1,1,10,21,.0192,67.4,1,10,15,.0127,64.3,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:05:00,401834,4,101,N,ML,.225,38,100,62,.0092,66.4,10,1,.0006,74.7,1,8,14,.0072,71.1,1,10,26,.0175,67,1,10,21,.0114,62.1,1,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:05:00,404531,4,101,N,ML,.215,50,80,88,.0167,68.5,10,9,.0051,76.5,1,10,25,.0182,73.4,1,10,23,.0239,69.2,1,10,25,.0308,61.1,0,10,6,.0056,64.3,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:05:00,404532,4,101,N,ML,.37,50,80,83,.0147,69.4,10,12,.0091,76.6,1,10,26,.0192,73.5,1,10,30,.0328,63.8,0,10,9,.0066,69.6,1,10,6,.0059,64.3,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:05:00,410094,4,101,N,FR,,10,100,7,.0075,,10,7,.0075,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:05:00,410095,4,101,N,OR,,20,100,383,.9893,,10,241,.9866,,1,10,142,.9921,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:10:00,401833,4,101,N,ML,.445,50,100,56,.0087,69.2,10,0,0,76.7,1,10,5,.0033,74,1,10,19,.0128,72,1,10,22,.017,68.1,1,10,10,.0103,63.8,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:10:00,401834,4,101,N,ML,.225,40,100,43,.006,65.2,10,0,0,74.7,1,10,4,.0021,71.1,1,10,19,.0125,67.1,1,10,20,.0092,62.3,1,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:10:00,404531,4,101,N,ML,.215,50,80,57,.0115,68.3,10,4,.0024,76.4,1,10,16,.0116,73.5,1,10,16,.0153,70,1,10,19,.0254,61.4,0,10,2,.0029,64,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:10:00,404532,4,101,N,ML,.37,49,80,63,.0118,68.4,10,4,.0031,76.5,1,10,17,.0124,73.6,1,9,28,.0286,64.1,0,10,14,.0151,68.5,1,10,0,0,64.3,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:10:00,410094,4,101,N,FR,,10,100,0,0,,10,0,0,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:10:00,410095,4,101,N,OR,,20,100,306,.9916,,10,226,.9875,,1,10,80,.9956,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/29/2022 00:15:00,401833,4,101,N,ML,.445,50,100,49,.0067,69.1,10,0,0,76.7,1,10,2,.0013,73.9,1,10,16,.0106,72,1,10,19,.0131,69,1,10,12,.0085,64.5,1,,,,,0,,,,,0,,,,,0
11/29/2022 00:15:00,401834,4,101,N,ML,.225,40,100,37,.005,64.8,10,0,0,74.7,1,10,2,.0012,71,1,10,15,.0097,67.2,1,10,20,.0092,62.4,1,,,,,0,,,,,0,,,,,0,,,,,0
