11/22/2022 00:00:00,401833,4,101,N,ML,.445,50,100,76,.0113,68.9,10,0,0,76.5,1,10,1,.0005,74,1,10,28,.0196,72,1,10,25,.0181,69.2,1,10,22,.0182,64.5,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:00:00,401834,4,101,N,ML,.225,40,100,48,.0067,65.6,10,0,0,74.8,1,10,1,.0006,71,1,10,27,.0181,67.4,1,10,20,.0081,62.8,1,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:00:00,404531,4,101,N,ML,.215,50,80,78,.0138,68.8,10,1,.0006,76.5,1,10,22,.0152,74,1,10,25,.0211,72,1,10,26,.0289,61.6,0,10,4,.0031,64.5,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:00:00,404532,4,101,N,ML,.37,50,80,88,.0152,68.9,10,0,0,76.5,1,10,29,.0212,74,1,10,29,.0309,64.4,0,10,24,.019,69.2,1,10,6,.005,64.5,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:00:00,410094,4,101,N,FR,,10,100,7,.0076,,10,7,.0076,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:00:00,410095,4,101,N,OR,,8,50,141,.4684,,0,,,,0,8,141,.9368,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:05:00,401833,4,101,N,ML,.445,50,100,51,.0084,68.6,10,0,0,76.5,1,10,3,.0017,74.1,1,10,18,.0124,71.8,1,10,16,.0132,68.7,1,10,14,.0148,63.2,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:05:00,401834,4,101,N,ML,.225,40,100,37,.0048,65.8,10,0,0,74.8,1,10,3,.0017,70.9,1,10,17,.0108,67.4,1,10,17,.0066,63.4,1,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:05:00,404531,4,101,N,ML,.215,50,80,59,.0121,68.6,10,4,.0022,76.5,1,10,16,.0111,73.9,1,10,16,.0155,71.2,1,10,22,.0296,61.6,0,10,1,.0019,64,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:05:00,404532,4,101,N,ML,.37,50,80,62,.0122,68.2,10,5,.0039,76.5,1,10,13,.0091,74,1,10,26,.0284,64.4,0,10,17,.019,67.2,1,10,1,.0008,64.5,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:05:00,410094,4,101,N,FR,,10,100,2,.0024,,10,2,.0024,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:05:00,410095,4,101,N,OR,,10,50,156,.4739,,0,,,,0,10,156,.9478,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:10:00,401833,4,101,N,ML,.445,50,100,60,.0083,69.6,10,0,0,76.5,1,10,5,.0029,74.1,1,10,22,.0149,71.8,1,10,21,.0143,69.4,1,10,12,.0095,63.9,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:10:00,401834,4,101,N,ML,.225,40,100,46,.0061,66.3,10,0,0,74.8,1,10,5,.0026,71,1,10,22,.0137,67.5,1,10,19,.0082,63.6,1,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:10:00,404531,4,101,N,ML,.215,50,80,70,.0122,69.1,10,3,.0018,76.5,1,10,20,.0134,74,1,10,22,.0184,71.7,1,10,23,.0261,61.7,0,10,2,.0012,64.5,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:10:00,404532,4,101,N,ML,.37,49,80,65,.0112,68.9,10,4,.0026,76.7,1,10,21,.014,74.3,1,9,29,.0295,64.5,0,10,9,.0087,68,1,10,2,.0014,64.6,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:10:00,410094,4,101,N,FR,,9,100,2,.0017,,9,2,.0017,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:10:00,410095,4,101,N,OR,,10,50,178,.4822,,0,,,,0,10,178,.9644,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:15:00,401833,4,101,N,ML,.445,50,100,32,.0048,70.2,10,1,.0007,76.4,1,10,1,.0008,73.9,1,10,15,.0096,72,1,10,11,.0082,69.3,1,10,4,.0049,63.8,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:15:00,401834,4,101,N,ML,.225,40,100,28,.0037,66.4,10,1,.0005,74.9,1,10,1,.0007,70.8,1,10,15,.009,67.6,1,10,11,.0047,63.5,1,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:15:00,404531,4,101,N,ML,.215,50,80,49,.0099,68.4,10,2,.0012,76.5,1,10,13,.0093,73.9,1,10,13,.0112,71.8,1,10,17,.0248,61.6,0,10,4,.0029,64.6,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:15:00,404532,4,101,N,ML,.37,48,80,50,.0107,67.9,10,2,.0018,76.5,1,10,14,.0099,74.1,1,8,25,.0271,64.4,0,10,6,.0126,66.2,1,10,3,.0021,64.7,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:15:00,410094,4,101,N,FR,,10,100,4,.0049,,10,4,.0049,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:15:00,410095,4,101,N,OR,,8,50,170,.4884,,0,,,,0,8,170,.9769,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:20:00,401833,4,101,N,ML,.445,50,100,52,.0086,68.1,10,0,0,76.4,1,10,3,.002,73.9,1,10,11,.0077,71.9,1,10,23,.0171,69.2,1,10,15,.0161,62.6,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:20:00,401834,4,101,N,ML,.225,39,100,34,.0044,65.4,10,0,0,74.9,1,9,2,.0013,70.8,1,10,12,.008,67.4,1,10,20,.0083,63.7,1,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:20:00,404531,4,101,N,ML,.215,50,80,67,.0121,68.7,10,2,.0011,76.5,1,10,16,.0106,74,1,10,22,.0177,72.3,1,10,23,.0275,61.6,0,10,4,.0034,64.5,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:20:00,404532,4,101,N,ML,.37,50,80,66,.012,68,10,2,.0018,76.4,1,10,15,.0109,73.9,1,10,28,.0296,64.4,0,10,19,.0158,68.1,1,10,2,.0017,64.6,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:20:00,410094,4,101,N,FR,,10,100,6,.0062,,10,6,.0062,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:20:00,410095,4,101,N,OR,,10,50,207,.4933,,0,,,,0,10,207,.9865,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:25:00,401833,4,101,N,ML,.445,50,100,60,.0084,69.8,10,0,0,76.4,1,10,8,.0051,73.9,1,10,22,.0148,71.9,1,10,19,.0144,69,1,10,11,.0076,63.9,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:25:00,401834,4,101,N,ML,.225,40,100,47,.0064,66.7,10,0,0,74.9,1,10,8,.0047,70.8,1,10,22,.0141,67.4,1,10,17,.0068,63.8,1,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:25:00,404531,4,101,N,ML,.215,50,80,69,.0124,69.4,10,8,.0048,76.4,1,10,18,.0123,74,1,10,18,.0162,71.7,1,10,21,.0254,61.6,0,10,4,.0031,64.5,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:25:00,404532,4,101,N,ML,.37,44,80,77,.0135,69.1,10,9,.007,76.4,1,10,18,.0129,73.9,1,5,27,.029,64.4,0,9,17,.0124,69.5,1,10,6,.006,64.3,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:25:00,410094,4,101,N,FR,,9,100,6,.0073,,9,6,.0073,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:25:00,410095,4,101,N,OR,,10,50,142,.496,,0,,,,0,10,142,.9921,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
11/22/2022 00:30:00,401833,4,101,N,ML,.445,50,100,58,.0092,68.1,10,0,0,76.4,1,10,7,.0045,73.9,1,10,12,.008,71.9,1,10,21,.0186,67.5,1,10,18,.0147,64.1,1,,,,,0,,,,,0,,,,,0
11/22/2022 00:30:00,401834,4,101,N,ML,.225,40,100,35,.0047,66.2,10,0,0,74.9,1,10,6,.0034,70.8,1,10,13,.0082,67.4,1,10,16,.0072,63.6,1,,,,,0,,,,,0,,,,,0,,,,,0
