"","X1","X2","X4","X5","X6","X8","X9","X10","X11","X12","X13","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X44","X45","X46","X47","X48","X49","X50","X51","X53","X54","X55","X56"
"13",0.132565538209429,0.000699333748871048,0.00601769229387035,0.0060864932901863,0.0160118053096262,0.0085637998283602,0.00209055357337009,0.00109968079383226,0.00137613067238951,0.253696544636771,1,0.000973291840841396,0.00114821525924146,0.0138291940651292,0.00971926895522129,0.00384601722383799,0.00586674539973974,0.0137159562080136,0.0140664121482016,0.00121344469478286,0.00670063562430315,0.00372497176875013,0.00861521369160315,0.00302624712326699,0.0161539202046322,0.008380155156906,0.00170886724129296,0.00183730499658861,0.00498548354350769,0.000905238380501515,0.00638819327282408,0.00204954984075684,0.0140578847007709,0.0629050693266249,0.000580060230911648,0.0147405234795097,0.00470579434238748,0.00169386114873632,0.0104596064367056,0.000825971880520605,0.11839491400886,0.00133238597453067,0.145612338972791,0.0322341388993275,0.00364066632256017,0.00038625460748644,0.0196543266288677,0.00334397759961381,0.0027525935829906,0.00383347523135062,0.00178425762880536
"15",0.00763608581020427,0.0120576302643626,0.0408693178021245,0.00445805767573366,0.272149574689862,0.0330169083773042,0.00285423164125553,0.00124902774935947,0.00197171396506718,0.0322811325161261,0.0194367456661217,1,0.0106873510622247,0.0173052002405739,0.00761886259248007,0.00546113787599145,0.0121671699290886,0.00447321410733096,0.00865638922818628,0.00167616354891979,0.00884308890831668,0.00849173526674286,0.0146783150732779,0.0119728920331595,0.00370919216908515,0.0105006513820943,0.00610804193371266,0.00558927861585955,0.0867836605400237,0.00201167183018734,0.00743491862718554,0.00475843059284382,0.0150269130000158,0.0134644226880758,0.00181119357587757,0.0121602806419989,0.00883413283510009,0.0455278537321679,0.00890509249212382,0.00101479198831026,0.00878039639580057,0.0023967829785006,0.010855449667213,0.0557763572067799,0.0272822658038524,0.000792956944022476,0.0201360083057245,0.0880836690138468,0.00144399457399749,0.00844764382936889,0.00235200261241766
"16",0.00317332441160339,0.00396075831343291,0.0408606708367831,0.00277771675500164,0.0884886274953264,0.02318581387317,0.000562710025890063,0.000296570692045099,0.000518953694276852,0.0138507696612684,0.00543820975740986,0.0053724852263859,1,0.00697436311128766,0.00414676773959113,0.00665438368216553,0.00686758325677476,0.00216980985983208,0.00237634694773477,0.000908258998588633,0.00200072675125264,0.00119114458280409,0.00371280576762471,0.00538436966213269,0.00483696534894684,0.00844605240459949,0.0426692658767959,0.00814840130930469,0.0397431737421675,0.000322140235621543,0.00154083510129321,0.00583939949746844,0.00361809041606689,0.00508995977658701,0.00552446195017828,0.00439273954610819,0.00574990609495088,0.116838768902105,0.00317278420997853,0.000130728793214779,0.00309067356300065,0.00413290256455319,0.00481265627582839,0.0298587444777889,0.175715343994993,0.000317998689830993,0.00504854431868151,0.248723593594073,0.000654004100490467,0.00398002550471938,0.0367286686082713
"17",0.0102377129467074,0.000408244508602381,0.0169188075732881,0.00769668415584799,0.0198706393755707,0.0146997418661181,0.00143782414903856,0.000520110961722974,0.00103820778292748,0.0748417600028002,0.0159646221117191,0.00150050746814725,0.00131634970128255,1,0.150708527002697,0.0892521733052511,0.0100225809648424,0.0292604263821162,0.00496363156285573,0.000786140818852094,0.00367841938526417,0.00389300700482689,0.0463462715278619,0.0146104120123123,0.00550788499268527,0.162504858093321,0.00210197337594747,0.0059539626812968,0.00778416317782599,0.000921360414740928,0.00451439657289092,0.00245553669128482,0.00930018497158851,0.00973521210546355,0.00138659965639307,0.0248217778235889,0.00591392483396337,0.0022058377032244,0.0098922334115591,0.000516790351679005,0.00857944928335655,0.00346102829984466,0.0281809831547902,0.0298931386860678,0.00383887017386415,0.00037291539518376,0.00713454842438823,0.00368288315614295,0.00232625064449094,0.134269547580763,0.00277088577300141
"18",0.0146075727938957,0.000428618796884167,0.00965581382126141,0.00550297695982619,0.0128958311446044,0.00905584773535924,0.00135355702119777,0.000638281180309012,0.000772634585072129,0.0933925186885176,0.0209665572552798,0.00114763047337502,0.00113104700801938,0.225270567893482,1,0.00818927055258567,0.00823013694935492,0.157874407949785,0.00418427255125771,0.000738328680091923,0.00360936389927203,0.0023214117959647,0.0869550361205188,0.00661352243100481,0.0039367506631336,0.0224131001357931,0.00150709075264969,0.00263590537110196,0.00566197776776898,0.000670673608517414,0.00395779890762345,0.00217899445337755,0.00867456470909185,0.012580061918286,0.000885119683871769,0.123669142735982,0.00440300116986325,0.00160827722670153,0.0109158382754945,0.000295951074039068,0.0135618577381046,0.00226824447709099,0.0455104504533892,0.0227163862041241,0.00251175717578847,0.000309937678061542,0.00823924874350637,0.00250278205854929,0.00383378738922222,0.0151336877882004,0.00188240555374788
"19",0.00623507450688041,0.000470938477601342,0.0203199986350085,0.00623376201504247,0.0126882687510787,0.0230020757058417,0.000773221754027217,0.00045666512886373,0.000473809553496839,0.0432530864886184,0.00869361781156423,0.0023229464916765,0.00217906457394218,0.166520597262536,0.0139006010556372,1,0.0244308871329206,0.00541821239924164,0.00369507467750435,0.000716046328336896,0.00190647642534973,0.00123242983582696,0.00948636288168083,0.10176741791512,0.0037118089484381,0.0852173059923784,0.00294350903880317,0.199725984516534,0.00625287517743249,0.000581023730508676,0.00186980868462724,0.00290216554590801,0.00400810398085337,0.00803417269373856,0.00389293282207401,0.0101949444126894,0.0153764981274023,0.00290544677550286,0.00504530065578655,0.000223943919848748,0.00470282231682372,0.0564456802284261,0.0127338778424472,0.0313578909306158,0.00453195228567172,0.000304990290841629,0.00415928663443624,0.00343446301693311,0.00139362023967413,0.0672437146406496,0.00462924074315913
"20",0.00573097872019593,0.000638202592879492,0.0121532865799455,0.0190883150174687,0.0159378879985991,0.052164188542542,0.000662143740522346,0.000220638576530805,0.000579299769313742,0.0264222865787294,0.00835067229782727,0.00158961619984216,0.00203286944762984,0.0268306541542375,0.00824046701502683,0.0206543700878845,1,0.00489585068749856,0.00568986074916487,0.000595260534408977,0.00158155981365123,0.00143038856710635,0.00533674782234361,0.00804483363714523,0.00394861728091798,0.486550243272461,0.00232761157638853,0.0366798902872208,0.00548700702516876,0.000294590121472063,0.00161082121632583,0.00556817891622453,0.00370829376076972,0.00554332572486195,0.00177080888549474,0.00631749883562418,0.0994151975669106,0.00242390819246311,0.00381530689055111,0.000183548798595209,0.00382929156092026,0.00615158288227704,0.00924645123788654,0.0635971125911892,0.00391692376165744,0.000191073159282963,0.00436694133369977,0.00410465276063473,0.00102278102803136,0.00473365891267364,0.0043243032898025
"21",0.025251255701634,0.000440001614663387,0.00484311389586671,0.00673929185794304,0.0083735835695499,0.00634140935695096,0.000982467758285826,0.000547022719026547,0.000804644482258828,0.0818629663691437,0.0448802231132988,0.000657840969559798,0.000807857452095058,0.0349796026070388,0.175017710766002,0.00421097668499676,0.00684537828017202,1,0.00571791795582213,0.000665785767700295,0.00466347967320475,0.00162844994826826,0.0148602775807319,0.00277764163223775,0.00663250442411342,0.0179599172081933,0.00109334442645246,0.0015694481385484,0.00334686305195098,0.000690087503188872,0.00279808780392285,0.00168587448188671,0.00714231511067308,0.0188825653098918,0.000523421995138601,0.192701955162247,0.00377115032323353,0.00110315858886131,0.0112293879952581,0.000313060097315599,0.0214350653830599,0.00159299044480296,0.191052007524892,0.019689079156419,0.00222022057446849,0.00037620955900587,0.0184706041592537,0.00198555694115691,0.0320882218425985,0.00433739244364407,0.00141061059337185
"22",0.0748787169484623,0.00106783418930074,0.00644954935167485,0.0587119789903335,0.0138947871289907,0.013372979758436,0.000832559549728422,0.000390330366087852,0.00129439495333335,0.0945270966930073,0.0282816519355183,0.0010010705252391,0.000991651850942495,0.0100646543936001,0.00556797425203552,0.00367001527234834,0.00853338298533788,0.00642090889309946,1,0.000581651192276021,0.00271007936546583,0.00196491486159162,0.00452403914785473,0.00226118662994195,0.181611326295427,0.01648030933233,0.00156061666559452,0.00196075014166455,0.0050200893274759,0.000419163042506029,0.00260378289840416,0.00568721338717825,0.00613347914551736,0.0116559618414264,0.00109423210637694,0.00681719801231373,0.0150507211629026,0.00159790692709536,0.00499663875065578,0.000338815984220709,0.00700710924098812,0.00136577184562191,0.0346899385236081,0.331620885929474,0.00337829265961065,0.000295823260050494,0.00763418791677634,0.00289794027048382,0.00162565036907107,0.00248377489189028,0.0019790108367294
"23",0.00445152895343983,0.000559719321237935,0.00665232520626627,0.00224857717049309,0.0133412944245776,0.00486862403171791,0.0328833304952187,0.00206104605002698,0.00176106810828521,0.0857592028562211,0.0126296102298585,0.00120206729708738,0.00185052260827767,0.0071595932945769,0.00465702282490844,0.00505795142728427,0.00848704059366174,0.00299079804191644,0.00264591322266842,1,0.00931081235463644,0.192624638140381,0.00732916166404051,0.00284709603389643,0.00226761768655574,0.00371864871253778,0.0015749740078993,0.00148623801794694,0.00260316187528246,0.311775158090172,0.0185824659120874,0.0016331733211474,0.068643934446018,0.0168537307556067,0.000465594505984829,0.0116122000130769,0.00274866015840272,0.00229707659819985,0.0245450214798576,0.0121327605371294,0.0112921037902123,0.000812634855353151,0.00744340476041642,0.017516556267599,0.00210020484721243,0.0150869145670007,0.0199088354461121,0.00304935661018459,0.00204487957412473,0.0230911164137152,0.00133463239948583
"24",0.00353994747960882,0.00026421294747744,0.00374978946095499,0.00132318174556515,0.0111643266153263,0.00443910797743414,0.00437998665148892,0.10332693514943,0.211140585143126,0.0469016965703538,0.0135283535036021,0.00104161965789767,0.000546910990752599,0.00603295696370219,0.0039617484504791,0.00194294879824675,0.00391631022617186,0.00325430627862285,0.0028425740051843,0.00224578423638534,1,0.00702330371621681,0.00503589774623309,0.00138369719884707,0.00167408875964697,0.0031315714386475,0.000735221449898626,0.000746322834246418,0.00296345000871071,0.00158114693720035,0.0276325848659526,0.000932567919560298,0.0268291028109015,0.0383940603153186,0.000215934834150998,0.0112117785791199,0.0016408362409494,0.00093917711582317,0.118552767771328,0.0013308752630899,0.0213158455377134,0.000623742897308477,0.0116066264214806,0.0130297206261759,0.0019072178309506,0.00168642936829405,0.225858903780119,0.00210755909266888,0.0375822134962473,0.0021653379256232,0.00061873436576552
"25",0.00254313246523437,0.000457848473774307,0.00465011251947452,0.00119659171779731,0.0189824392683349,0.00492762208843838,0.128943701794541,0.00209551653170741,0.00267061606816564,0.0793639668404147,0.00979877286453425,0.00151826277624974,0.000557019484141486,0.00772510626839261,0.00352622569290839,0.00184924313823546,0.00468134869496644,0.00185901406012579,0.00245881017868477,0.0622159219864977,0.00953149583581774,1,0.00719132157488796,0.00233955876978708,0.00102510049816314,0.00283287492065935,0.000719047527456675,0.000651574310938432,0.00299190244465388,0.252471235406128,0.0254620992094786,0.000908157181050567,0.0850374872574099,0.0138720932469081,0.000246119520686273,0.00931730491815891,0.00185085880248505,0.00145602123444442,0.0200866303783347,0.142093977803851,0.0106348406454963,0.00041899559539151,0.00509511261564502,0.0135288799984613,0.00234155911600085,0.0243087457444558,0.0139242561212518,0.00299867284722356,0.00119343732569098,0.00248266046046431,0.000966705775999692
