date,new_deaths,confirmed,people_tested,people_hospitalized,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15
2020-10-02,38.0,1759.0,119493.0,0.0,-0.009809581798219908,-0.008452564798766153,-0.010964296883243536,0.2505297335658515,-0.008365778330803918,-0.01092388342054111,-0.00843248420639617,-0.008752710355628992,-0.0050119748103336125,0.0787015735783803,0.10803092012776605,-0.005265802242706524,0.11250733275395228,-0.0023063493040577448,-0.006999362750161492,0.11299798282333406
2020-10-03,3.0,1687.0,134267.0,0.0,-0.009809581798219908,-0.008452564798766153,-0.010964296883243536,0.2505297335658515,-0.008365778330803918,-0.01092388342054111,-0.00843248420639617,-0.008752710355628992,-0.0050119748103336125,0.0787015735783803,0.10803092012776605,-0.005265802242706524,0.11250733275395228,-0.0023063493040577448,-0.006999362750161492,0.11299798282333406
2020-10-04,14.0,1386.0,110329.0,0.0,-0.009809581798219908,-0.008452564798766153,-0.010964296883243536,0.2505297335658515,-0.008365778330803918,-0.01092388342054111,-0.00843248420639617,-0.008752710355628992,-0.0050119748103336125,0.0787015735783803,0.10803092012776605,-0.005265802242706524,0.11250733275395228,-0.0023063493040577448,-0.006999362750161492,0.11299798282333406
2020-10-05,13.0,1147.0,76404.0,0.0,-0.009809581798219908,-0.008452564798766153,-0.010964296883243536,0.2505297335658515,-0.008365778330803918,-0.01092388342054111,-0.00843248420639617,-0.008752710355628992,-0.0050119748103336125,0.0787015735783803,0.10803092012776605,-0.005265802242706524,0.11250733275395228,-0.0023063493040577448,-0.006999362750161492,0.11299798282333406
2020-10-06,7.0,1149.0,96359.0,0.0,-0.009809581798219908,-0.008452564798766153,-0.010964296883243536,0.2505297335658515,-0.008365778330803918,-0.01092388342054111,-0.00843248420639617,-0.008752710355628992,-0.0050119748103336125,0.0787015735783803,0.10803092012776605,-0.005265802242706524,0.11250733275395228,-0.0023063493040577448,-0.006999362750161492,0.11299798282333406
2020-10-07,12.0,1218.0,108246.0,0.0,-0.009809581798219908,-0.008452564798766153,-0.010964296883243536,0.2505297335658515,-0.008365778330803918,-0.01092388342054111,-0.00843248420639617,-0.008752710355628992,-0.0050119748103336125,0.0787015735783803,0.10803092012776605,-0.005265802242706524,0.11250733275395228,-0.0023063493040577448,-0.006999362750161492,0.11299798282333406
2020-10-08,8.0,2078.0,145811.0,0.0,-0.009809581798219908,-0.008452564798766153,-0.010964296883243536,0.2505297335658515,-0.008365778330803918,-0.01092388342054111,-0.00843248420639617,-0.008752710355628992,-0.0050119748103336125,0.0787015735783803,0.10803092012776605,-0.005265802242706524,0.11250733275395228,-0.0023063493040577448,-0.006999362750161492,0.11299798282333406
2020-10-09,30.0,1609.0,139300.0,0.0,-0.009547254047687224,-0.008248720316248027,-0.010678563844047048,0.23982197321670998,-0.008143671166408736,-0.01065242023375066,-0.008230084073590329,-0.008550156085557589,-0.00491433959692581,0.08901826206348949,0.12926599994876023,-0.0051554969998834545,0.1263411142025191,-0.0022628742064924336,-0.00686701679399641,0.13014057168366994
2020-10-10,5.0,1503.0,134579.0,0.0,-0.009547254047687224,-0.008248720316248027,-0.010678563844047048,0.23982197321670998,-0.008143671166408736,-0.01065242023375066,-0.008230084073590329,-0.008550156085557589,-0.00491433959692581,0.08901826206348949,0.12926599994876023,-0.0051554969998834545,0.1263411142025191,-0.0022628742064924336,-0.00686701679399641,0.13014057168366994
2020-10-11,3.0,1274.0,118254.0,0.0,-0.009547254047687224,-0.008248720316248027,-0.010678563844047048,0.23982197321670998,-0.008143671166408736,-0.01065242023375066,-0.008230084073590329,-0.008550156085557589,-0.00491433959692581,0.08901826206348949,0.12926599994876023,-0.0051554969998834545,0.1263411142025191,-0.0022628742064924336,-0.00686701679399641,0.13014057168366994
2020-10-12,13.0,1254.0,91793.0,0.0,-0.009547254047687224,-0.008248720316248027,-0.010678563844047048,0.23982197321670998,-0.008143671166408736,-0.01065242023375066,-0.008230084073590329,-0.008550156085557589,-0.00491433959692581,0.08901826206348949,0.12926599994876023,-0.0051554969998834545,0.1263411142025191,-0.0022628742064924336,-0.00686701679399641,0.13014057168366994
2020-10-13,8.0,1204.0,99070.0,0.0,-0.009547254047687224,-0.008248720316248027,-0.010678563844047048,0.23982197321670998,-0.008143671166408736,-0.01065242023375066,-0.008230084073590329,-0.008550156085557589,-0.00491433959692581,0.08901826206348949,0.12926599994876023,-0.0051554969998834545,0.1263411142025191,-0.0022628742064924336,-0.00686701679399641,0.13014057168366994
2020-10-14,10.0,1098.0,111744.0,0.0,-0.009547254047687224,-0.008248720316248027,-0.010678563844047048,0.23982197321670998,-0.008143671166408736,-0.01065242023375066,-0.008230084073590329,-0.008550156085557589,-0.00491433959692581,0.08901826206348949,0.12926599994876023,-0.0051554969998834545,0.1263411142025191,-0.0022628742064924336,-0.00686701679399641,0.13014057168366994
2020-10-15,23.0,1538.0,133212.0,0.0,-0.009547254047687224,-0.008248720316248027,-0.010678563844047048,0.23982197321670998,-0.008143671166408736,-0.01065242023375066,-0.008230084073590329,-0.008550156085557589,-0.00491433959692581,0.08901826206348949,0.12926599994876023,-0.0051554969998834545,0.1263411142025191,-0.0022628742064924336,-0.00686701679399641,0.13014057168366994
2020-10-16,9.0,1747.0,136039.0,0.0,-0.009277514804664254,-0.008119842074546253,-0.01039871263020836,0.22112182406003805,-0.007901993518208084,-0.010362538879947428,-0.00803426457903239,-0.008416802511028113,-0.004869729321065264,0.10274957682955048,0.1566564850127231,-0.005121579833394432,0.14574320223438622,-0.002264176976626223,-0.006753907923897217,0.15479437987394606
2020-10-17,14.0,1695.0,159972.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-18,13.0,1512.0,128763.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-19,16.0,1209.0,82009.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-20,7.0,1238.0,90540.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-21,8.0,1716.0,124789.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-22,23.0,1892.0,135341.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-23,11.0,1834.0,141508.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-24,9.0,2124.0,156940.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-25,8.0,1920.0,120830.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-26,8.0,1545.0,82117.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-27,16.0,1781.0,111618.0,0.0,-0.009243732664717647,-0.008102301201982853,-0.010363360109343541,0.21892050990513218,-0.00787190430780775,-0.010326471634283291,-0.008009284406782719,-0.008398770951499199,-0.004862291685266788,0.10420022902203968,0.15959943102294227,-0.005115630995395956,0.14776713518492368,-0.0022632060599757373,-0.006738273311846548,0.15737426830571005
2020-10-28,10.0,1711.0,129660.0,0.0,-0.009183728155459696,-0.008070260570788051,-0.010300390993093182,0.21509143450032117,-0.007818614849176685,-0.010262299802007865,-0.00796463800441699,-0.008365874778949433,-0.004848383115020552,0.10663496210918626,0.16455824111217018,-0.0051041059892671485,0.15116469123417475,-0.0022610147401343787,-0.006709822126471428,0.16171909541388294
2020-10-29,19.0,2351.0,168353.0,0.0,-0.009183728155459696,-0.008070260570788051,-0.010300390993093182,0.21509143450032117,-0.007818614849176685,-0.010262299802007865,-0.00796463800441699,-0.008365874778949433,-0.004848383115020552,0.10663496210918626,0.16455824111217018,-0.0051041059892671485,0.15116469123417475,-0.0022610147401343787,-0.006709822126471428,0.16171909541388294
2020-10-30,29.0,2328.0,146885.0,0.0,-0.009183728155459696,-0.008070260570788051,-0.010300390993093182,0.21509143450032117,-0.007818614849176685,-0.010262299802007865,-0.00796463800441699,-0.008365874778949433,-0.004848383115020552,0.10663496210918626,0.16455824111217018,-0.0051041059892671485,0.15116469123417475,-0.0022610147401343787,-0.006709822126471428,0.16171909541388294
2020-10-31,6.0,2393.0,136962.0,0.0,-0.009183728155459696,-0.008070260570788051,-0.010300390993093182,0.21509143450032117,-0.007818614849176685,-0.010262299802007865,-0.00796463800441699,-0.008365874778949433,-0.004848383115020552,0.10663496210918626,0.16455824111217018,-0.0051041059892671485,0.15116469123417475,-0.0022610147401343787,-0.006709822126471428,0.16171909541388294
2020-11-01,23.0,2122.0,148935.0,0.0,-0.009014007425063187,-0.007973732845830065,-0.010121027031732793,0.20500480204566388,-0.007668374024217746,-0.010079938083655236,-0.007836155322073277,-0.008266479326476513,-0.0048038306557585285,0.11264694114029707,0.1768883749435672,-0.0050653449374466865,0.15954680825459952,-0.0022510600986616882,-0.006625010856242772,0.17248345500361367
2020-11-02,11.0,1870.0,96101.0,0.0,-0.008849487065218225,-0.007874539893083647,-0.009945997766923405,0.19584819546665294,-0.007523437950416292,-0.009902405237273794,-0.007709666865304931,-0.008164315800505988,-0.004755917174928962,0.1176101518053474,0.187182733977793,-0.0050217956507491055,0.1664635810813611,-0.0022381109177469836,-0.006538577429069498,0.1814385915237759
2020-11-03,10.0,2069.0,127869.0,0.0,-0.008849487065218225,-0.007874539893083647,-0.009945997766923405,0.19584819546665294,-0.007523437950416292,-0.009902405237273794,-0.007709666865304931,-0.008164315800505988,-0.004755917174928962,0.1176101518053474,0.187182733977793,-0.0050217956507491055,0.1664635810813611,-0.0022381109177469836,-0.006538577429069498,0.1814385915237759
2020-11-04,20.0,2068.0,133534.0,0.0,-0.008849487065218225,-0.007874539893083647,-0.009945997766923405,0.19584819546665294,-0.007523437950416292,-0.009902405237273794,-0.007709666865304931,-0.008164315800505988,-0.004755917174928962,0.1176101518053474,0.187182733977793,-0.0050217956507491055,0.1664635810813611,-0.0022381109177469836,-0.006538577429069498,0.1814385915237759
2020-11-05,64.0,3217.0,161019.0,0.0,-0.008849487065218225,-0.007874539893083647,-0.009945997766923405,0.19584819546665294,-0.007523437950416292,-0.009902405237273794,-0.007709666865304931,-0.008164315800505988,-0.004755917174928962,0.1176101518053474,0.187182733977793,-0.0050217956507491055,0.1664635810813611,-0.0022381109177469836,-0.006538577429069498,0.1814385915237759
2020-11-06,15.0,3211.0,160705.0,0.0,-0.008849487065218225,-0.007874539893083647,-0.009945997766923405,0.19584819546665294,-0.007523437950416292,-0.009902405237273794,-0.007709666865304931,-0.008164315800505988,-0.004755917174928962,0.1176101518053474,0.187182733977793,-0.0050217956507491055,0.1664635810813611,-0.0022381109177469836,-0.006538577429069498,0.1814385915237759
2020-11-07,13.0,3900.0,163291.0,0.0,-0.008721295179246899,-0.007795793163517327,-0.009809462559858522,0.18853428481285087,-0.007411608718368218,-0.009764093716033278,-0.007611205516822655,-0.008084126655622394,-0.00471828896794793,0.12113184748877437,0.1946126552196548,-0.004985917799283953,0.17138979758149264,-0.0022282417630649183,-0.006469792044134921,0.18793071202891837
2020-11-08,20.0,3579.0,145642.0,0.0,-0.008721295179246899,-0.007795793163517327,-0.009809462559858522,0.18853428481285087,-0.007411608718368218,-0.009764093716033278,-0.007611205516822655,-0.008084126655622394,-0.00471828896794793,0.12113184748877437,0.1946126552196548,-0.004985917799283953,0.17138979758149264,-0.0022282417630649183,-0.006469792044134921,0.18793071202891837
2020-11-09,20.0,3446.0,-15664814.0,0.0,-0.008721295179246899,-0.007795793163517327,-0.009809462559858522,0.18853428481285087,-0.007411608718368218,-0.009764093716033278,-0.007611205516822655,-0.008084126655622394,-0.00471828896794793,0.12113184748877437,0.1946126552196548,-0.004985917799283953,0.17138979758149264,-0.0022282417630649183,-0.006469792044134921,0.18793071202891837
2020-11-10,16.0,3957.0,0.0,0.0,-0.008721295179246899,-0.007795793163517327,-0.009809462559858522,0.18853428481285087,-0.007411608718368218,-0.009764093716033278,-0.007611205516822655,-0.008084126655622394,-0.00471828896794793,0.12113184748877437,0.1946126552196548,-0.004985917799283953,0.17138979758149264,-0.0022282417630649183,-0.006469792044134921,0.18793071202891837
2020-11-11,23.0,4253.0,0.0,0.0,-0.008721295179246899,-0.007795793163517327,-0.009809462559858522,0.18853428481285087,-0.007411608718368218,-0.009764093716033278,-0.007611205516822655,-0.008084126655622394,-0.00471828896794793,0.12113184748877437,0.1946126552196548,-0.004985917799283953,0.17138979758149264,-0.0022282417630649183,-0.006469792044134921,0.18793071202891837
2020-11-12,14.0,5225.0,0.0,0.0,-0.008721295179246899,-0.007795793163517327,-0.009809462559858522,0.18853428481285087,-0.007411608718368218,-0.009764093716033278,-0.007611205516822655,-0.008084126655622394,-0.00471828896794793,0.12113184748877437,0.1946126552196548,-0.004985917799283953,0.17138979758149264,-0.0022282417630649183,-0.006469792044134921,0.18793071202891837
2020-11-13,19.0,5666.0,0.0,0.0,-0.008721295179246899,-0.007795793163517327,-0.009809462559858522,0.18853428481285087,-0.007411608718368218,-0.009764093716033278,-0.007611205516822655,-0.008084126655622394,-0.00471828896794793,0.12113184748877437,0.1946126552196548,-0.004985917799283953,0.17138979758149264,-0.0022282417630649183,-0.006469792044134921,0.18793071202891837
2020-11-14,17.0,5577.0,0.0,0.0,-0.008721295179246899,-0.007795793163517327,-0.009809462559858522,0.18853428481285087,-0.007411608718368218,-0.009764093716033278,-0.007611205516822655,-0.008084126655622394,-0.00471828896794793,0.12113184748877437,0.1946126552196548,-0.004985917799283953,0.17138979758149264,-0.0022282417630649183,-0.006469792044134921,0.18793071202891837
2020-11-15,22.0,4192.0,0.0,0.0,-0.036529634907559304,-0.035851537019796216,-0.05183507215126429,-0.02927829607822907,-0.04029339353282261,-0.045024565818730634,-0.031982182875373535,-0.03388001051000527,-0.021245248895761553,-0.15977174270164474,-0.29508608775953266,-0.019960197225990694,-0.23272568946952632,-0.024441312800923782,-0.022146946860395963,-0.2521800712183646
2020-11-16,23.0,4210.0,0.0,0.0,-0.036529634907559304,-0.035851537019796216,-0.05183507215126429,-0.02927829607822907,-0.04029339353282261,-0.045024565818730634,-0.031982182875373535,-0.03388001051000527,-0.021245248895761553,-0.15977174270164474,-0.29508608775953266,-0.019960197225990694,-0.23272568946952632,-0.024441312800923782,-0.022146946860395963,-0.2521800712183646
2020-11-17,96.0,4612.0,0.0,0.0,-0.036529634907559304,-0.035851537019796216,-0.05183507215126429,-0.02927829607822907,-0.04029339353282261,-0.045024565818730634,-0.031982182875373535,-0.03388001051000527,-0.021245248895761553,-0.15977174270164474,-0.29508608775953266,-0.019960197225990694,-0.23272568946952632,-0.024441312800923782,-0.022146946860395963,-0.2521800712183646
2020-11-18,31.0,4876.0,0.0,0.0,-0.036529634907559304,-0.035851537019796216,-0.05183507215126429,-0.02927829607822907,-0.04029339353282261,-0.045024565818730634,-0.031982182875373535,-0.03388001051000527,-0.021245248895761553,-0.15977174270164474,-0.29508608775953266,-0.019960197225990694,-0.23272568946952632,-0.024441312800923782,-0.022146946860395963,-0.2521800712183646
2020-11-19,28.0,5824.0,0.0,0.0,-0.036529634907559304,-0.035851537019796216,-0.05183507215126429,-0.02927829607822907,-0.04029339353282261,-0.045024565818730634,-0.031982182875373535,-0.03388001051000527,-0.021245248895761553,-0.15977174270164474,-0.29508608775953266,-0.019960197225990694,-0.23272568946952632,-0.024441312800923782,-0.022146946860395963,-0.2521800712183646
2020-11-20,38.0,5733.0,0.0,0.0,-0.036529634907559304,-0.035851537019796216,-0.05183507215126429,-0.02927829607822907,-0.04029339353282261,-0.045024565818730634,-0.031982182875373535,-0.03388001051000527,-0.021245248895761553,-0.15977174270164474,-0.29508608775953266,-0.019960197225990694,-0.23272568946952632,-0.024441312800923782,-0.022146946860395963,-0.2521800712183646
2020-11-21,44.0,6312.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-22,24.0,5680.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-23,27.0,6437.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-24,23.0,4882.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-25,26.0,6033.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-26,56.0,7312.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-27,38.0,8278.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-28,38.0,6861.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-29,48.0,5478.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-11-30,48.0,7772.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-12-01,59.0,7087.0,0.0,0.0,-0.0371826758487068,-0.03620003842598888,-0.05228548156257796,-0.029505092862535016,-0.04090759636828053,-0.04572990604324249,-0.03229061005257334,-0.034205410123379756,-0.021589384354882186,-0.15971260595635856,-0.2950896128592351,-0.02007334565865535,-0.232665008995857,-0.024851912476915452,-0.022400422181457474,-0.2520517415971871
2020-12-02,60.0,8135.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-03,62.0,10148.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-04,58.0,11846.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-05,70.0,11054.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-06,61.0,10151.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-07,80.0,8453.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-08,90.0,8435.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-09,68.0,9258.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-10,87.0,11124.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-11,98.0,11124.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-12,88.0,11000.0,0.0,0.0,-0.038096303382679206,-0.03668943765279189,-0.05291354962439027,-0.029852014723979647,-0.04176922609992929,-0.04670291579875341,-0.032717215693659665,-0.034645685348429364,-0.022081473372881705,-0.15963665605841088,-0.2950740127356455,-0.02023238085059293,-0.23257802151721318,-0.02543512369054099,-0.02276037254261202,-0.2518655992407916
2020-12-13,118.0,10587.0,0.0,0.0,-0.03843943976339971,-0.036874550056291165,-0.05314760165878672,-0.030006916838239445,-0.04209485822713671,-0.047057173391218246,-0.032873365263916,-0.03479869580538492,-0.02227529135438458,-0.15961456045775813,-0.29505306633694806,-0.02029264100027602,-0.23254486497601873,-0.025661750496605656,-0.02289987693858465,-0.2517917003997984
2020-12-14,76.0,10138.0,0.0,0.0,-0.03843943976339971,-0.036874550056291165,-0.05314760165878672,-0.030006916838239445,-0.04209485822713671,-0.047057173391218246,-0.032873365263916,-0.03479869580538492,-0.02227529135438458,-0.15961456045775813,-0.29505306633694806,-0.02029264100027602,-0.23254486497601873,-0.025661750496605656,-0.02289987693858465,-0.2517917003997984
2020-12-15,124.0,8964.0,0.0,0.0,-0.03843943976339971,-0.036874550056291165,-0.05314760165878672,-0.030006916838239445,-0.04209485822713671,-0.047057173391218246,-0.032873365263916,-0.03479869580538492,-0.02227529135438458,-0.15961456045775813,-0.29505306633694806,-0.02029264100027602,-0.23254486497601873,-0.025661750496605656,-0.02289987693858465,-0.2517917003997984
2020-12-16,108.0,9419.0,0.0,0.0,-0.038473243568953895,-0.036893296503774646,-0.05317091300977029,-0.03002385131377661,-0.04212699831426797,-0.047091006024881164,-0.03288861971369245,-0.034812988273109205,-0.02229474803220162,-0.15961297731624075,-0.2950496515924183,-0.020298826527481852,-0.23254168727684507,-0.02568415826428288,-0.022914118940692143,-0.25178414901789087
