,Province_State,Date,Confirmed,Deaths,Recovered,Active,People_Tested,People_Hospitalized,Testing_Rate,Hospitalization_Rate,Incident_Rate,Lat,Long_,UID,ISO3,FIPS,Total_Test_Results,Case_Fatality_Ratio,Mortality_Rate
0,Alabama,2020-04-18,1121.0,60.0,0.0,0.0,23724.0,183.0,0.0,0.8929494668421043,22.86269027173155,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.6593556429934946
1,Alabama,2020-04-25,1486.0,56.0,0.0,0.0,21422.0,219.0,0.0,0.765105595053015,30.306831171983077,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.13571943885854232
2,Alabama,2020-05-02,1426.0,79.0,0.0,7412.0,36488.0,184.0,0.0,-0.48192819945522913,29.083136777421217,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.4090515795966865
3,Alabama,2020-05-09,2020.0,102.0,0.0,-7412.0,34141.0,205.0,0.0,-0.7393758146906144,41.197711283584,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.27208593875260556
4,Alabama,2020-05-16,2108.0,95.0,0.0,0.0,40433.0,159.0,0.0,-0.8205930112562143,42.99246306227488,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.08809395575261902
5,Alabama,2020-05-23,2500.0,64.0,7951.0,5828.0,52403.0,202.0,0.0,-0.6251707429172288,50.98726644007925,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.26878134330767844
6,Alabama,2020-05-30,3361.0,69.0,1404.0,1888.0,46251.0,237.0,0.0,-0.736893448419428,68.54728100204255,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.3379616438231636
7,Alabama,2020-06-06,2666.0,71.0,2040.0,555.0,52537.0,167.0,0.0,-0.5754179007673415,54.37282093170052,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.1087789369979153
8,Alabama,2020-06-13,5009.0,84.0,2113.0,2812.0,60797.0,248.0,0.0,-0.834235417063752,102.15808703934283,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.33729115331086446
9,Alabama,2020-06-20,4319.0,65.0,2466.0,1788.0,61399.0,202.0,0.0,-0.841762527502306,88.08560150188089,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.22446178287532081
10,Alabama,2020-06-27,5400.0,81.0,2892.0,2427.0,75313.0,254.0,0.0,-0.5801393032294984,110.13249551057118,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.20366245138757
11,Alabama,2020-07-04,8133.0,88.0,3216.0,4829.0,83016.0,209.0,0.0,-0.9075856883983686,165.8717751828658,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.2893468250987348
12,Alabama,2020-07-11,9586.0,107.0,3701.0,5778.0,90163.0,3839.0,0.0,6.204489655660521,195.50557443783998,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.22038692859134557
13,Alabama,2020-07-18,13379.0,172.0,3953.0,9254.0,111085.0,1037.0,0.0,-1.0550259447088948,272.86345508072804,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.16661267870888774
14,Alabama,2020-07-25,12007.0,170.0,2774.0,9063.0,105858.0,1375.0,0.0,-0.20915208258078444,244.88164325841262,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.08097755127636574
15,Alabama,2020-08-01,12111.0,147.0,2891.0,9073.0,105471.0,1364.0,0.0,0.054963850275170145,247.00271354231973,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.08696488187374607
16,Alabama,2020-08-08,9555.0,152.0,2522.0,6881.0,98380.0,1016.0,0.0,-0.258098297386006,194.87333233398294,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.01764741108558776
17,Alabama,2020-08-15,7072.0,141.0,3600.0,3331.0,114810.0,1070.0,0.0,0.2016454923946398,144.23277930569634,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.015622887975447641
18,Alabama,2020-08-22,7883.0,115.0,3161.0,4607.0,107282.0,895.0,0.0,0.07012408709129936,160.7730485388579,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.021584095061368602
19,Alabama,2020-08-29,9346.0,141.0,3344.0,5861.0,92449.0,-13502.0,0.0,-11.788845038941083,190.61079685959248,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.018287614904668015
20,Alabama,2020-09-05,6759.0,123.0,3126.0,3510.0,86145.0,0.0,0.0,0.0,137.8491735473981,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.004464830957949362
21,Alabama,2020-09-12,6252.0,75.0,3069.0,3108.0,83133.0,0.0,0.0,0.0,127.50895591335029,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.024529500097184798
22,Alabama,2020-09-19,6412.0,87.0,7009.0,-684.0,91279.0,0.0,0.0,0.0,130.77214096551506,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.015917308951026943
23,Alabama,2020-09-26,7387.0,64.0,3351.0,3972.0,89110.0,0.0,0.0,0.0,150.6571748771462,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.04065985801188865
24,Alabama,2020-10-03,7216.0,57.0,3365.0,3794.0,87643.0,0.0,0.0,0.0,147.16964585264486,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.03954058706308383
25,Alabama,2020-10-10,6517.0,106.0,3292.0,3119.0,92240.0,0.0,0.0,0.0,132.91360615599888,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.00037117937139874435
26,Alabama,2020-10-17,7439.0,124.0,2998.0,4317.0,92960.0,0.0,0.0,0.0,151.71771001909974,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.002134189686087584
27,Alabama,2020-10-24,11694.0,78.0,201.0,11415.0,97654.0,0.0,0.0,0.0,238.49803750011506,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.060599529741080405
28,Alabama,2020-10-31,9782.0,101.0,6566.0,3115.0,108126.0,0.0,0.0,0.0,199.5029761267415,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.026602219614568323
29,Alabama,2020-11-07,9905.0,115.0,3466.0,6324.0,99816.0,0.0,0.0,0.0,202.01154963559475,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,-0.01807605499142806
30,Alabama,2020-11-14,12325.0,164.0,3567.0,8594.0,-2403557.0,0.0,0.0,0.0,251.36722354959056,32.3182,-86.9023,84000001.0,USA,1.0,0.0,1.503870869103932,-1.5143623659823702
31,Alabama,2020-11-21,14865.0,211.0,2664.0,11990.0,0.0,0.0,0.0,0.0,303.17028625271087,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.005439952100620538,0.0
32,Alabama,2020-11-28,14285.0,115.0,71244.0,-57074.0,0.0,0.0,0.0,0.0,291.34124043861357,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.04043007616296079,0.0
33,Alabama,2020-12-05,22596.0,305.0,6441.0,15850.0,0.0,0.0,0.0,0.0,460.84330899201177,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.009137098309828007,0.0
34,Alabama,2020-12-12,25252.0,225.0,6418.0,18609.0,0.0,0.0,0.0,0.0,515.0121808579524,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.048103603069176826,0.0
35,Alabama,2020-12-19,27063.0,287.0,8820.0,17956.0,0.0,0.0,0.0,0.0,551.9473566671459,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.028786047233677614,0.0
36,Alabama,2020-12-26,23554.0,296.0,9524.0,13734.0,0.0,0.0,0.0,0.0,480.3816294918506,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.007906287721731298,0.0
37,Alabama,2021-01-02,26000.0,187.0,8988.0,16825.0,0.0,0.0,0.0,0.0,530.2675709768246,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.045379347360605005,0.0
38,Alabama,2021-01-09,29692.0,427.0,9547.0,19718.0,0.0,0.0,0.0,0.0,605.565566055533,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.008882631417864939,0.0
39,Alabama,2021-01-16,21531.0,820.0,10277.0,10434.0,0.0,0.0,0.0,0.0,439.12273348853887,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.1269752303815619,0.0
40,Alabama,2021-01-23,18761.0,538.0,11250.0,6973.0,0.0,0.0,0.0,0.0,382.62884227293034,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.06032936430809377,0.0
41,Alabama,2021-01-30,16140.0,909.0,8932.0,6299.0,0.0,0.0,0.0,0.0,329.1737921371514,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.14585718152231442,0.0
42,Alabama,2021-02-06,15729.0,947.0,10737.0,4045.0,0.0,0.0,0.0,0.0,320.79148553440245,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.14550547890872756,0.0
43,Alabama,2021-02-13,8545.0,729.0,11741.0,-3925.0,0.0,0.0,0.0,0.0,174.27447669219146,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.11975612132227398,0.0
44,Alabama,2021-02-20,6130.0,348.0,10624.0,-4842.0,0.0,0.0,0.0,0.0,125.0207773110742,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.047313408060134066,0.0
45,Alabama,2021-02-27,6697.0,340.0,9885.0,-3528.0,0.0,0.0,0.0,0.0,136.5846893396847,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.042186877107744714,0.0
46,Alabama,2021-03-06,6728.0,219.0,10560.0,-4051.0,0.0,0.0,0.0,0.0,137.2169314435414,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.016699174268946404,0.0
47,Alabama,2021-03-13,3894.0,178.0,-295690.0,-193572.0,0.0,0.0,0.0,0.0,79.41776620706696,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.019643430639908477,0.0
48,Alabama,2021-03-20,7782.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,158.7131629746782,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.009914942656055192,0.0
49,Alabama,2021-03-27,2985.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,60.87879612945471,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.005650690173566897,0.0
50,Alabama,2021-04-03,2543.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,51.864247422849076,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.011406988957129105,0.0
51,Alabama,2021-04-10,1973.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2391506745098,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.006628831132530877,0.0
52,Alabama,2021-04-17,3543.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25915399888072,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0009222735039848828,0.0
53,Alabama,2021-04-24,3767.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8276130719114,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0032033265311204318,0.0
54,Alabama,2021-05-01,2411.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,49.17211975481223,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.002319317873143767,0.0
55,Alabama,2021-05-08,2435.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,49.661597512638764,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0027699778016327947,0.0
56,Alabama,2021-05-15,9085.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,185.28772624324483,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0236955961000489,0.0
57,Alabama,2021-05-22,2099.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80890890309274,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.005735318024111091,0.0
58,Alabama,2021-05-29,1477.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,30.123277012800827,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0006836064767790084,0.0
59,Alabama,2021-06-05,2180.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,44.46089633574775,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0013352891367062192,0.0
60,Alabama,2021-06-12,1738.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,35.44634762914393,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.005906561736602978,0.0
61,Alabama,2021-06-19,1334.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,27.20680537242515,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.002285795956832537,0.0
62,Alabama,2021-06-26,1277.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044295697594862,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0006701291145732036,0.0
63,Alabama,2021-07-03,1364.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,27.818652569703772,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0011095004876628956,0.0
64,Alabama,2021-07-10,3307.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,67.44595604694041,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.004351162610741532,0.0
65,Alabama,2021-07-17,4873.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,99.38437974499902,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.010578238245092741,0.0
66,Alabama,2021-07-24,9653.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,196.87203317843705,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.027661952700843706,0.0
67,Alabama,2021-07-31,16476.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0264807466956,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.047715608010264976,0.0
68,Alabama,2021-08-07,21602.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,440.57077185543494,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.05558918080659869,0.0
69,Alabama,2021-08-14,20696.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0929864975551,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.04064154297976552,0.0
70,Alabama,2021-08-21,31845.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,649.4757999137291,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.054820299454275245,0.0
71,Alabama,2021-08-28,28268.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,576.5232190912648,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0428998068845301,0.0
72,Alabama,2021-09-04,31262.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,637.5855693799022,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.050078418277603065,0.0
73,Alabama,2021-09-11,26532.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,541.1176612752733,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.026670771429504025,0.0
74,Alabama,2021-09-18,22489.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,458.6610539883768,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.020026267327840186,0.0
75,Alabama,2021-09-25,19120.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,389.95061373372664,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.061502013771571606,0.0
76,Alabama,2021-10-02,12379.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,252.46854850469754,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.028327200421528476,0.0
77,Alabama,2021-10-09,7679.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,156.61248759734553,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.03084674109037233,0.0
78,Alabama,2021-10-16,6002.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,122.41022926934238,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.02600770772707972,0.0
79,Alabama,2021-10-23,6116.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,124.73524861901024,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.013772575560779154,0.0
80,Alabama,2021-10-30,12056.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,245.88099368063922,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0071685125464509,0.0
81,Alabama,2021-11-06,4087.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,83.35398317623913,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.02207258987537175,0.0
82,Alabama,2021-11-13,3696.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,75.37957470501351,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.00916988008697972,0.0
83,Alabama,2021-11-20,3200.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,65.26370104330272,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.003688318083304498,0.0
84,Alabama,2021-11-27,2315.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,47.21420872351155,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0002553818004666919,0.0
85,Alabama,2021-12-04,3186.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97817235123875,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.001089004673728411,0.0
86,Alabama,2021-12-11,3813.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,77.76577877441014,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0008494059130756959,0.0
87,Alabama,2021-12-18,5342.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,108.94959092915815,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0016315061290848032,0.0
88,Alabama,2021-12-25,10793.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,220.12222667511014,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.01622864439007521,0.0
89,Alabama,2022-01-01,28529.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,581.8462897076097,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.05605154129496315,0.0
90,Alabama,2022-01-08,69566.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.7920708682213,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.11464753998262434,0.0
91,Alabama,2022-01-15,38442.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0209985958099,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.06414644996512031,0.0
92,Alabama,2022-01-22,132765.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2707.72977156685,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.17708816483470136,0.0
93,Alabama,2022-01-29,68921.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.637356126681,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0629678968730818,0.0
94,Alabama,2022-02-05,36112.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,736.5008662736582,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.018229421775339594,0.0
95,Alabama,2022-02-12,19598.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,399.69937907706844,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.005864503489460882,0.0
96,Alabama,2022-02-19,10590.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,215.9820606401736,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.016859557137215875,0.0
97,Alabama,2022-02-26,6398.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,130.48661227345292,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.015781189450335464,0.0
98,Alabama,2022-03-05,3939.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,80.33553700299672,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.015501196319319455,0.0
99,Alabama,2022-03-12,6054.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,123.47076441128957,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.020542763206164327,0.0
100,Alabama,2022-03-19,2187.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,44.60366068177973,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.01347973082458176,0.0
101,Alabama,2022-03-26,1322.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,26.962066493513703,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.011799359106407392,0.0
102,Alabama,2022-04-02,2960.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,60.36892346505556,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.004554861357547901,0.0
103,Alabama,2022-04-09,1262.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,25.738372098949185,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.003407490006130498,0.0
104,Alabama,2022-04-16,1139.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22979859010229,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.008396905490993811,0.0
105,Alabama,2022-04-23,1268.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86074153840309,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0015353897753969115,0.0
106,Alabama,2022-04-30,1596.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55027089534997,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.00015327727859171247,0.0
107,Alabama,2022-05-07,1664.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93712454251727,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.000688603705116364,0.0
108,Alabama,2022-05-14,2313.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,47.17341891036267,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0005986400862785235,0.0
109,Alabama,2022-05-21,3173.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71303856574741,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.002349940537090811,0.0
110,Alabama,2022-05-28,4554.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,92.87840454724937,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.004221395763429392,0.0
111,Alabama,2022-06-04,4592.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,93.65341099713623,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.004766796386236782,0.0
112,Alabama,2022-06-11,8332.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,169.93036159150506,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.007273606907442609,0.0
113,Alabama,2022-06-18,9620.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,196.1990012614151,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.010407070108424232,0.0
114,Alabama,2022-06-25,11287.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,230.19731052367206,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.009918216860807183,0.0
115,Alabama,2022-07-02,12783.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,260.70809076141086,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.011576428778680592,0.0
116,Alabama,2022-07-09,14633.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,298.43866792707195,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.013521783474472526,0.0
117,Alabama,2022-07-16,16649.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,339.5547995843517,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.014658761510193852,0.0
118,Alabama,2022-07-23,17366.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,354.17794759936805,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.014036192540114012,0.0
119,Alabama,2022-07-30,16712.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,340.8396786986377,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.015228576933360882,0.0
120,Alabama,2022-08-06,12047.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,245.69743952145654,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.005933257114260737,0.0
121,Alabama,2022-08-13,13354.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,272.35358241633,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.009221047202090604,0.0
122,Alabama,2022-08-20,14121.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99647576014104,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0122991221107831,0.0
123,Alabama,2022-08-27,15672.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,319.62897585957035,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.01402719516682538,0.0
124,Alabama,2022-09-03,14695.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,299.7031521347817,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.005829540034681946,0.0
125,Alabama,2022-09-10,9880.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,201.50167697119832,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0036095225386099106,0.0
126,Alabama,2022-09-17,7954.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,162.22108690575624,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.001588644578786269,0.0
127,Alabama,2022-09-24,5770.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,117.67861094370164,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0002994046575726106,0.0
128,Alabama,2022-10-01,4231.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,86.29084972319106,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0019609921345860037,0.0
129,Alabama,2022-10-08,3589.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,73.19731970137582,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.00018663475593561074,0.0
130,Alabama,2022-10-15,3015.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,61.49064332673515,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0005531958548785632,0.0
131,Alabama,2022-10-22,2566.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,52.333330274097534,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.000419106444289552,0.0
132,Alabama,2022-10-29,2982.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81761140972594,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0009766826322001876,0.0
133,Alabama,2022-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3182,-86.9023,84000001.0,USA,1.0,0.0,0.0,0.0
134,Alabama,2022-11-12,6042.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,123.22602553237812,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0020097723577576776,0.0
135,Alabama,2022-11-19,1898.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,38.70953268131052,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0010629606396519442,0.0
136,Alabama,2022-11-26,2872.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,58.57417168636675,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.001578788462441194,0.0
137,Alabama,2022-12-03,4186.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,85.37307892727404,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0022522481487297075,0.0
138,Alabama,2022-12-10,5807.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43322248701224,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.003048528704809206,0.0
139,Alabama,2022-12-17,6465.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,131.85307101404396,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.0040972882687126955,0.0
140,Alabama,2022-12-24,7377.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,150.4532258113868,32.3182,-86.9023,84000001.0,USA,1.0,0.0,-0.004130728918608106,0.0
