date,h1
6/23/20,527.3825615
6/24/20,786.54081
6/25/20,686.2485971
6/26/20,593.0850972
6/27/20,570.0459816
6/28/20,365.1057436
6/29/20,301.8311938
6/30/20,621.1670209
7/1/20,679.2718956
7/2/20,645.535523
7/3/20,647.4812802
7/4/20,541.4498326
7/5/20,254.0748328
7/6/20,273.5701507
7/7/20,505.0581075
7/8/20,786.0864864
7/9/20,716.350637
7/10/20,658.8864183
7/11/20,620.2377167
7/12/20,425.1290035
7/13/20,432.6826357
7/14/20,758.1783956
7/15/20,819.9531191
7/16/20,861.7684955
7/17/20,827.7487698
7/18/20,671.6458397
7/19/20,484.6213975
7/20/20,442.4581692
7/21/20,786.0435311
7/22/20,1000.028939
7/23/20,1069.399035
7/24/20,909.1277515
7/25/20,832.8215565
7/26/20,566.1452724
7/27/20,449.8721907
7/28/20,1477.277683
7/29/20,1163.794665
7/30/20,1144.515246
7/31/20,1175.461262
8/1/20,962.6132185
8/2/20,603.5914544
8/3/20,576.5030972
8/4/20,976.8361696
8/5/20,1301.076345
8/6/20,1212.815271
8/7/20,1132.698076
8/8/20,997.3779765
8/9/20,563.7203418
8/10/20,573.6492849
8/11/20,962.6498102
8/12/20,1312.533618
8/13/20,1293.764882
8/14/20,1104.771191
8/15/20,953.5914975
8/16/20,627.6510083
8/17/20,529.7322854
8/18/20,980.9738522
8/19/20,1310.037135
8/20/20,1206.994405
8/21/20,1076.44254
8/22/20,961.8539326
8/23/20,559.3242004
8/24/20,473.9683873
8/25/20,905.8775758
8/26/20,1246.466608
8/27/20,1116.490963
8/28/20,1044.312124
8/29/20,915.5939323
8/30/20,544.1215841
8/31/20,397.2443777
9/1/20,969.5360336
9/2/20,1176.783036
9/3/20,968.4482821
9/4/20,994.6490512
9/5/20,913.6043545
9/6/20,478.490522
9/7/20,370.9971678
9/8/20,739.1601814
9/9/20,617.1197482
9/10/20,942.4579121
9/11/20,1043.519078
9/12/20,772.6896401
9/13/20,413.9764399
9/14/20,301.4920271
9/15/20,750.758205
9/16/20,1226.109592
9/17/20,1039.041491
9/18/20,857.7156603
9/19/20,818.3756694
9/20/20,411.6250001
9/21/20,290.4622273
9/22/20,722.0798674
9/23/20,1113.263454
9/24/20,960.20041
9/25/20,902.2295899
9/26/20,781.2365522
9/27/20,417.273909
9/28/20,288.3352126
9/29/20,696.6016232
9/30/20,1038.586894
10/1/20,932.6340902
10/2/20,834.7815659
10/3/20,792.4924813
10/4/20,354.5744877
10/5/20,288.8203509
10/6/20,826.1721143
10/7/20,994.0609386
10/8/20,867.1835083
10/9/20,961.6080966
10/10/20,823.8103234
10/11/20,345.4255742
10/12/20,347.5308923
10/13/20,724.4605819
10/14/20,1029.628601
10/15/20,878.8681665
10/16/20,924.7847569
10/17/20,766.2844565
10/18/20,409.0294059
10/19/20,303.439352
10/20/20,902.747006
10/21/20,1057.099662
10/22/20,973.7080969
10/23/20,1048.119008
10/24/20,873.3381717
