,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
106154,USA,North America,United States,22-01-2020,1,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106155,USA,North America,United States,23-01-2020,1,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106156,USA,North America,United States,24-01-2020,2,1,0,0,0,0,0.006,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106157,USA,North America,United States,25-01-2020,2,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106158,USA,North America,United States,26-01-2020,5,3,0,0,0,0,0.015,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0.75
106159,USA,North America,United States,27-01-2020,5,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106160,USA,North America,United States,28-01-2020,5,0,0.571,0,0,0,0.015,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106161,USA,North America,United States,29-01-2020,6,1,0.714,0,0,0,0.018,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106162,USA,North America,United States,30-01-2020,6,0,0.714,0,0,0,0.018,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106163,USA,North America,United States,31-01-2020,8,2,0.857,0,0,0,0.024,0.006,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106164,USA,North America,United States,01-02-2020,8,0,0.857,0,0,0,0.024,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106165,USA,North America,United States,02-02-2020,8,0,0.429,0,0,0,0.024,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,1.32
106166,USA,North America,United States,03-02-2020,11,3,0.857,0,0,0,0.033,0.009,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106167,USA,North America,United States,04-02-2020,11,0,0.857,0,0,0,0.033,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106168,USA,North America,United States,05-02-2020,11,0,0.714,0,0,0,0.033,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106169,USA,North America,United States,06-02-2020,12,1,0.857,0,0,0,0.036,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106170,USA,North America,United States,07-02-2020,12,0,0.571,0,0,0,0.036,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106171,USA,North America,United States,08-02-2020,12,0,0.571,0,0,0,0.036,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106172,USA,North America,United States,09-02-2020,12,0,0.571,0,0,0,0.036,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,1.96
106173,USA,North America,United States,10-02-2020,12,0,0.143,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106174,USA,North America,United States,11-02-2020,13,1,0.286,0,0,0,0.039,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106175,USA,North America,United States,12-02-2020,13,0,0.286,0,0,0,0.039,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106176,USA,North America,United States,13-02-2020,14,1,0.286,0,0,0,0.042,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106177,USA,North America,United States,14-02-2020,14,0,0.286,0,0,0,0.042,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106178,USA,North America,United States,15-02-2020,14,0,0.286,0,0,0,0.042,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106179,USA,North America,United States,16-02-2020,14,0,0.286,0,0,0,0.042,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,1.71
106180,USA,North America,United States,17-02-2020,14,0,0.286,0,0,0,0.042,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106181,USA,North America,United States,18-02-2020,14,0,0.143,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106182,USA,North America,United States,19-02-2020,14,0,0.143,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106183,USA,North America,United States,20-02-2020,14,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106184,USA,North America,United States,21-02-2020,16,2,0.286,0,0,0,0.048,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106185,USA,North America,United States,22-02-2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106186,USA,North America,United States,23-02-2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,3.02
106187,USA,North America,United States,24-02-2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106188,USA,North America,United States,25-02-2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106189,USA,North America,United States,26-02-2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106190,USA,North America,United States,27-02-2020,17,1,0.429,0,0,0,0.051,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106191,USA,North America,United States,28-02-2020,17,0,0.143,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106192,USA,North America,United States,29-02-2020,25,8,1.286,1,1,0.143,0.076,0.024,0.004,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106193,USA,North America,United States,01-03-2020,32,7,2.286,1,0,0.143,0.097,0.021,0.007,0.003,0,0,0,0,0,0,0,0,0,0,0,348,348,0.001,0.001,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,8.33,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,4.36
106194,USA,North America,United States,02-03-2020,55,23,5.571,6,5,0.857,0.166,0.069,0.017,0.018,0.015,0.003,0,0,0,0,0,0,0,0,0,513,861,0.003,0.002,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,11.11,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106195,USA,North America,United States,03-03-2020,74,19,8.286,7,1,1,0.224,0.057,0.025,0.021,0.003,0.003,0,0,0,0,0,0,0,0,0,618,1479,0.004,0.002,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,11.11,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106196,USA,North America,United States,04-03-2020,107,33,13,11,4,1.571,0.323,0.1,0.039,0.033,0.012,0.005,0,0,0,0,0,0,0,0,0,889,2368,0.007,0.003,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,11.11,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106197,USA,North America,United States,05-03-2020,184,77,23.857,12,1,1.714,0.556,0.233,0.072,0.036,0.003,0.005,3.61,0,0,0,0,0,0,0,0,1217,3585,0.011,0.004,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106198,USA,North America,United States,06-03-2020,237,53,31.429,14,2,2,0.716,0.16,0.095,0.042,0.006,0.006,3.56,0,0,0,0,0,0,0,0,1541,5126,0.015,0.005,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106199,USA,North America,United States,07-03-2020,403,166,54,17,3,2.286,1.218,0.502,0.163,0.051,0.009,0.007,3.58,0,0,0,0,0,0,0,0,1799,6925,0.021,0.005,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106200,USA,North America,United States,08-03-2020,519,116,69.571,21,4,2.857,1.568,0.35,0.21,0.063,0.012,0.009,3.46,0,0,0,0,0,0,0,0,1638,8563,0.026,0.005,1174,0.004,0.059,16.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,4.38
106201,USA,North America,United States,09-03-2020,594,75,77,22,1,2.286,1.795,0.227,0.233,0.066,0.003,0.007,3.32,0,0,0,0,0,0,0,0,2439,11002,0.033,0.007,1449,0.004,0.053,18.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106202,USA,North America,United States,10-03-2020,782,188,101.143,28,6,3,2.363,0.568,0.306,0.085,0.018,0.009,3.36,0,0,0,0,0,0,0,0,3476,14478,0.044,0.011,1857,0.006,0.054,18.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106203,USA,North America,United States,11-03-2020,1147,365,148.571,33,5,3.143,3.465,1.103,0.449,0.1,0.015,0.009,3.42,0,0,0,0,0,0,0,0,4851,19329,0.058,0.015,2423,0.007,0.061,16.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,21.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106204,USA,North America,United States,12-03-2020,1586,439,200.286,43,10,4.429,4.792,1.326,0.605,0.13,0.03,0.013,3.4,0,0,0,0,0,0,0,0,8962,28291,0.085,0.027,3529,0.011,0.057,17.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,30.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106205,USA,North America,United States,13-03-2020,2219,633,283.143,51,8,5.286,6.704,1.912,0.855,0.154,0.024,0.016,3.41,0,0,0,0,0,0,0,0,11871,40162,0.121,0.036,5005,0.015,0.057,17.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,30.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106206,USA,North America,United States,14-03-2020,2978,759,367.857,58,7,5.857,8.997,2.293,1.111,0.175,0.021,0.018,3.37,0,0,0,0,0,0,0,0,12996,53158,0.161,0.039,6605,0.02,0.056,18,tests performed,0,0,0,0,0,0,0,0,0,0,0,35.65,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106207,USA,North America,United States,15-03-2020,3212,234,384.714,70,12,7,9.704,0.707,1.162,0.211,0.036,0.021,3.41,0,0,0,0,0,0,0,0,14426,67584,0.204,0.044,8432,0.025,0.046,21.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,41.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,4.32
106208,USA,North America,United States,16-03-2020,4679,1467,583.571,97,27,10.714,14.136,4.432,1.763,0.293,0.082,0.032,3.62,0,0,0,0,0,0,0,0,27546,95130,0.287,0.083,12018,0.036,0.049,20.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,52.31,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106209,USA,North America,United States,17-03-2020,6512,1833,818.571,134,37,15.143,19.674,5.538,2.473,0.405,0.112,0.046,3.66,0,0,325,0,0,0,0,0,40197,135327,0.409,0.121,17264,0.052,0.047,21.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,55.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106210,USA,North America,United States,18-03-2020,9169,2657,1146,194,60,23,27.701,8.027,3.462,0.586,0.181,0.069,3.65,0,0,416,0,0,0,0,0,50866,186193,0.563,0.154,23838,0.072,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,55.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106211,USA,North America,United States,19-03-2020,13663,4494,1725.286,266,72,31.857,41.278,13.577,5.212,0.804,0.218,0.096,3.62,0,0,617,0,0,0,0,0,60753,246946,0.746,0.184,31236,0.094,0.055,18.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106212,USA,North America,United States,20-03-2020,20030,6367,2544.429,372,106,45.857,60.513,19.235,7.687,1.124,0.32,0.139,3.52,0,0,1042,0,0,0,0,0,76393,323339,0.977,0.231,40454,0.122,0.063,15.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106213,USA,North America,United States,21-03-2020,26025,5995,3292.429,475,103,59.571,78.625,18.112,9.947,1.435,0.311,0.18,3.34,0,0,1492,0,0,0,0,0,76464,399803,1.208,0.231,49521,0.15,0.066,15,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106214,USA,North America,United States,22-03-2020,34898,8873,4526.571,603,128,76.143,105.431,26.806,13.675,1.822,0.387,0.23,3.21,0,0,2173,0,0,0,0,0,74466,474269,1.433,0.225,58098,0.176,0.078,12.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,5.95
106215,USA,North America,United States,23-03-2020,46136,11238,5922.429,792,189,99.286,139.383,33.951,17.892,2.393,0.571,0.3,2.99,0,0,2812,0,0,0,0,0,80482,554751,1.676,0.243,65660,0.198,0.09,11.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106216,USA,North America,United States,24-03-2020,56755,10619,7177.571,1033,241,128.429,171.464,32.081,21.684,3.121,0.728,0.388,2.75,0,0,3938,0,0,0,0,0,104831,659582,1.993,0.317,74894,0.226,0.096,10.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106217,USA,North America,United States,25-03-2020,68837,12082,8524,1369,336,167.857,207.965,36.501,25.752,4.136,1.015,0.507,2.54,0,0,5140,0,0,0,0,0,115039,774621,2.34,0.348,84061,0.254,0.101,9.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106218,USA,North America,United States,26-03-2020,86693,17856,10432.857,1785,416,217,261.91,53.945,31.519,5.393,1.257,0.656,2.41,0,0,7805,0,0,0,0,0,129562,904183,2.732,0.391,93891,0.284,0.111,9,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106219,USA,North America,United States,27-03-2020,105383,18690,12193.286,2304,519,276,318.375,56.465,36.837,6.961,1.568,0.834,2.29,0,0,10887,0,0,0,0,0,136274,1040457,3.143,0.412,102445,0.309,0.119,8.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106220,USA,North America,United States,28-03-2020,125013,19630,14141.143,2977,673,357.429,377.68,59.305,42.722,8.994,2.033,1.08,2.19,0,0,12393,0,0,0,0,0,122006,1162463,3.512,0.369,108951,0.329,0.13,7.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106221,USA,North America,United States,29-03-2020,143912,18899,15573.429,3569,592,423.714,434.776,57.096,47.049,10.782,1.789,1.28,2.11,0,0,14055,0,0,0,0,0,110205,1272668,3.845,0.333,114057,0.345,0.137,7.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,14.59
106222,USA,North America,United States,30-03-2020,165987,22075,17121.571,4280,711,498.286,501.467,66.691,51.726,12.93,2.148,1.505,2.01,0,0,15892,0,0,0,0,0,123635,1396303,4.218,0.374,120222,0.363,0.142,7,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106223,USA,North America,United States,31-03-2020,192301,26314,19363.714,5362,1082,618.429,580.965,79.498,58.5,16.199,3.269,1.868,1.92,0,0,18155,0,0,0,0,0,142530,1538833,4.649,0.431,125607,0.379,0.154,6.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106224,USA,North America,United States,01-04-2020,224587,32286,22250,6637,1275,752.571,678.505,97.54,67.22,20.051,3.852,2.274,1.82,0,0,20906,0,0,0,0,0,153550,1692383,5.113,0.464,131109,0.396,0.17,5.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106225,USA,North America,United States,02-04-2020,256809,32222,24302.286,8152,1515,909.571,775.852,97.347,73.42,24.628,4.577,2.748,1.71,0,0,22995,0,0,0,0,0,162255,1854638,5.603,0.49,135779,0.41,0.179,5.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
