date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed
3/11/2022,79510078,49717,36453.857,964459,1641,1292.857,0.7,4363,22400,20732,834920755,995861,877039,0.024,41.7,559822718,255179018,217455156,253972,193591,52727
3/12/2022,79520296,10218,35782.143,964716,257,1287.857,0.72,4069,21122,19869,835550043,629288,872173,0.023,43.5,559962599,255218989,217495513,139881,187992,51149
3/13/2022,79531347,11051,35589.286,964906,190,1285.429,0.73,3960,20423,19053,835901020,350977,871987,0.022,45.5,560035808,255241235,217515962,73209,185935,50428
3/14/2022,79566739,35392,31489.714,966230,1324,1229.429,0.74,3684,19025,18155,836693387,792367,872338,0.022,45.5,560226705,255293037,217565967,190897,183674,49558
3/15/2022,79591124,24385,30722.143,967313,1083,1183.571,0.77,3505,18522,17462,837912407,1219020,875024,0.022,45.5,560426034,255346210,217617375,199329,181998,49147
3/16/2022,79637262,46138,31926.714,969140,1827,1156,0.81,3454,17948,16719,839100654,1188247,883183,0.021,47.6,560627996,255400288,217668303,201962,181078,48815
3/17/2022,79690434,53172,32867.571,970644,1504,1118,0.83,3297,17395,15946,840198120,1097466,896175,0.021,47.6,560820082,255450432,217715204,192086,178762,48094
3/18/2022,79721789,31355,30244.429,971447,803,998.286,0.82,3130,16542,15214,841201573,1003453,897260,0.021,47.6,561068187,255514528,217775404,248105,177924,47930
3/19/2022,79732671,10882,30339.286,971721,274,1000.714,0.85,3041,15662,14512,841804668,603095,893518,0.021,47.6,561211364,255554503,217811528,143177,178395,47931
3/20/2022,79744121,11450,30396.286,971805,84,985.571,0.87,2938,15344,14071,842152899,348231,893126,0.021,47.6,561285832,255577486,217829016,74468,178575,48036
3/21/2022,79786401,42280,31380.286,973336,1531,1015.143,0.9,2870,15073,13796,842921468,768569,889726,0.022,45.5,561468667,255629468,217871454,182835,177423,48062
3/22/2022,79810971,24570,31406.714,973897,561,940.571,0.91,2739,14555,13316,844053917,1132449,877359,0.022,45.5,561645016,255676952,217913286,176349,174140,47249
3/23/2022,79852002,41031,30677.143,975533,1636,913.286,0.92,2594,14175,13000,845148382,1094465,863961,0.023,43.5,561831901,255729478,217957627,186885,171986,47027
3/24/2022,79895004,43002,29224.286,976394,861,821.429,0.93,2500,13626,12631,846123392,975010,846467,0.023,43.5,562014765,255782463,217999122,182864,170669,47433
3/25/2022,79941444,46440,31379.286,977012,618,795,0.94,2315,13103,12302,847080917,957525,839906,0.023,43.5,562240966,255845239,218051957,226201,167540,47244
3/26/2022,79950877,9433,31172.286,977158,146,776.714,0.94,2215,12577,12193,847700772,619855,842301,0.023,43.5,562362396,255879701,218081531,121430,164433,46457
3/27/2022,79962667,11790,31220.857,977215,57,772.857,0.95,2171,12206,12043,848031266,330494,839767,0.024,41.7,562425413,255898070,218096096,63017,162797,45798
3/28/2022,80001640,38973,30748.429,978278,1063,706,0.95,2135,12097,11848,848735063,703797,830514,0.024,41.7,562593278,255948665,218132764,167865,160659,45600
3/29/2022,80025822,24182,30693,979259,981,766,0.95,2092,11812,11574,849778312,1043249,817771,0.025,40,562784531,255995113,218171613,191253,162788,45452
3/30/2022,80065009,39187,30429.571,980434,1175,700.143,0.95,2027,11548,11230,850819909,1041597,810218,0.025,40,563177942,256056063,218227666,393411,192292,46655
3/31/2022,80110651,45642,30806.714,980952,518,651.143,0.95,1950,11297,11026,851756471,936562,804726,0.026,38.5,563719014,256131755,218291654,541072,243464,49899
4/1/2022,80142876,32225,28776,981780,828,681.143,0.93,1862,10902,10828,852654094,897623,796168,0.027,37,564346946,256209162,218368008,627932,300854,51989
4/2/2022,80154685,11809,29115.429,981936,156,682.571,0.96,1802,10529,10563,853245051,590957,792040,0.027,37,564678516,256254965,218410805,331570,330874,53609
4/3/2022,80159440,4755,28110.429,981993,57,682.571,0.98,1795,10383,10358,853554840,309789,789082,0.028,35.7,564880372,256284006,218435981,201856,350708,55134
4/4/2022,80188363,28923,26674.714,982576,583,614,1.01,1764,10516,10356,854239682,684842,786374,0.029,34.5,565413662,256353685,218495597,533290,402912,57860
4/5/2022,80213968,25605,26878,983087,511,546.857,1.08,1713,10480,10290,855302710,1063028,789200,0.03,33.3,565942864,256416179,218554691,529202,451190,60152
4/6/2022,80254919,40951,27130,984211,1124,539.571,1.15,1705,10421,10265,856288432,985722,781218,0.031,32.3,566493878,256480655,218616861,551014,473705,60656
4/7/2022,80302308,47389,27379.571,984899,688,563.857,1.22,1723,10402,10298,857216746,928314,780039,0.033,30.3,567051349,256544218,218677610,557471,476048,58923
4/8/2022,80389894,87586,35288.286,985539,640,537,1.26,1682,10223,10379,858121460,904714,781052,0.034,29.4,567694271,256615606,218749671,642922,478189,58063
4/9/2022,80402542,12648,35408.143,985678,139,534.571,1.2,1590,9875,10345,858709266,587806,780602,0.035,28.6,568016587,256659165,218790056,322316,476867,57743
4/10/2022,80411995,9453,36079.286,985702,24,529.857,1.14,1534,9867,10471,859020266,311000,780775,0.036,27.8,568204624,256686591,218813876,188037,474893,57512
4/11/2022,80453758,41763,37913.571,986037,335,494.429,1.1,1568,10091,10485,859690580,670314,778700,0.037,27,568754675,256751490,218872769,550051,477288,56829
4/12/2022,80489434,35676,39352.286,986651,614,509.143,1.08,1527,10113,10603,860644657,954077,763135,0.04,25,569336679,256817886,218932791,582004,484831,57387
4/13/2022,80530971,41537,39436,987599,948,484,1.05,1522,10167,10662,861540743,896086,750330,0.043,23.3,569885845,256884160,218991690,549166,484567,57644
4/14/2022,80579897,48926,39655.571,988221,622,474.571,1.05,1548,10199,10720,862319800,779057,729008,0.046,21.7,570440868,256950672,219050676,555023,484217,58065
4/15/2022,80615303,35406,32201.286,988680,459,448.714,1.03,1534,10302,10852,862979663,659863,694029,0.049,20.4,570976154,257016132,219112011,535286,468840,57218
4/16/2022,80627583,12280,32148.714,988727,47,435.571,1.1,1457,9962,10982,863400698,421035,670205,0.051,19.6,571223107,257052623,219143483,246953,458074,56208
4/17/2022,80634352,6769,31765.286,988735,8,433.286,1.16,1433,10156,11026,863623478,222780,657602,0.052,19.2,571279271,257064468,219151367,56164,439235,53982
4/18/2022,80695043,60691,34469.286,988993,258,422.286,1.23,1450,10416,11232,864004231,380753,616236,0.054,18.5,571763845,257122911,219205006,484574,429881,53060
4/19/2022,80734214,39171,34968.571,989425,432,396.286,1.29,1485,10677,11422,864452706,448475,544007,0.057,17.5,572266753,257182255,219258037,502908,418582,52053
4/20/2022,80802737,68523,38823.714,990302,877,386.143,1.32,1448,10917,11776,0,0,0,0,0,572749777,257238494,219310059,483024,409133,50619
4/21/2022,80861910,59173,40287.571,990679,377,351.143,1.33,1489,11093,12094,0,0,0,0,0,573202268,257291411,219358977,452491,394486,48677
4/22/2022,80951568,89658,48037.857,991241,562,365.857,1.36,1496,11196,12391,0,0,0,0,0,573632822,257340276,219407873,430554,379524,46306
4/23/2022,80971230,19662,49092.429,991303,62,368,1.35,1442,11131,12825,0,0,0,0,0,573870120,257373829,219438003,237298,378145,45887
4/24/2022,80984214,12984,49980.286,991326,23,370.143,0,1446,11314,13166,0,0,0,0,0,573981719,257391669,219453113,111599,386064,46743
4/25/2022,81043315,59101,49753.143,991609,283,373.714,0,0,0,0,0,0,0,0,0,574204125,257419294,219479018,222406,348611,42340
4/26/2022,81100599,57284,52340.714,991940,331,359.286,0,0,0,0,0,0,0,0,0,574232736,257423254,219483386,28611,280855,34428
4/27/2022,81189379,88780,55234.571,992740,800,348.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
