,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
148203,USA,North America,United States,1/22/2020,1,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148204,USA,North America,United States,1/23/2020,1,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148205,USA,North America,United States,1/24/2020,2,1,0,0,0,0,0.006,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148206,USA,North America,United States,1/25/2020,2,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148207,USA,North America,United States,1/26/2020,5,3,0,0,0,0,0.015,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-8925,-3.59,-2.63,-26.80863889
148208,USA,North America,United States,1/27/2020,5,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148209,USA,North America,United States,1/28/2020,5,0,0.571,0,0,0,0.015,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148210,USA,North America,United States,1/29/2020,6,1,0.714,0,0,0,0.018,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148211,USA,North America,United States,1/30/2020,6,0,0.714,0,0,0,0.018,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148212,USA,North America,United States,1/31/2020,8,2,0.857,0,0,0,0.024,0.006,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148213,USA,North America,United States,2/1/2020,8,0,0.857,0,0,0,0.024,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148214,USA,North America,United States,2/2/2020,8,0,0.429,0,0,0,0.024,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-10524,-3.41,-2.65,-31.61166562
148215,USA,North America,United States,2/3/2020,11,3,0.857,0,0,0,0.033,0.009,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148216,USA,North America,United States,2/4/2020,11,0,0.857,0,0,0,0.033,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148217,USA,North America,United States,2/5/2020,11,0,0.714,0,0,0,0.033,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148218,USA,North America,United States,2/6/2020,12,1,0.857,0,0,0,0.036,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148219,USA,North America,United States,2/7/2020,12,0,0.571,0,0,0,0.036,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148220,USA,North America,United States,2/8/2020,12,0,0.571,0,0,0,0.036,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148221,USA,North America,United States,2/9/2020,12,0,0.571,0,0,0,0.036,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-11619.8,-3.15,-1.81,-34.90319576
148222,USA,North America,United States,2/10/2020,12,0,0.143,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148223,USA,North America,United States,2/11/2020,13,1,0.286,0,0,0,0.039,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148224,USA,North America,United States,2/12/2020,13,0,0.286,0,0,0,0.039,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148225,USA,North America,United States,2/13/2020,14,1,0.286,0,0,0,0.042,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148226,USA,North America,United States,2/14/2020,14,0,0.286,0,0,0,0.042,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148227,USA,North America,United States,2/15/2020,14,0,0.286,0,0,0,0.042,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148228,USA,North America,United States,2/16/2020,14,0,0.286,0,0,0,0.042,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-13049.4,-3.04,-2.37,-39.19738402
148229,USA,North America,United States,2/17/2020,14,0,0.286,0,0,0,0.042,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148230,USA,North America,United States,2/18/2020,14,0,0.143,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148231,USA,North America,United States,2/19/2020,14,0,0.143,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148232,USA,North America,United States,2/20/2020,14,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148233,USA,North America,United States,2/21/2020,16,2,0.286,0,0,0,0.048,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148234,USA,North America,United States,2/22/2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148235,USA,North America,United States,2/23/2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-13678,-2.8,-1.06,-41.08555325
148236,USA,North America,United States,2/24/2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148237,USA,North America,United States,2/25/2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148238,USA,North America,United States,2/26/2020,16,0,0.286,0,0,0,0.048,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148239,USA,North America,United States,2/27/2020,17,1,0.429,0,0,0,0.051,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148240,USA,North America,United States,2/28/2020,17,0,0.143,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148241,USA,North America,United States,2/29/2020,25,8,1.286,1,1,0.143,0.075,0.024,0.004,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148242,USA,North America,United States,3/1/2020,32,7,2.286,1,0,0.143,0.096,0.021,0.007,0.003,0,0,0,0,0,0,0,0,0,0,0,348,348,0.001,0.001,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-13621.6,-2.48,0.1,-40.91614067
148243,USA,North America,United States,3/2/2020,55,23,5.571,6,5,0.857,0.165,0.069,0.017,0.018,0.015,0.003,0,0,0,0,0,0,0,0,0,514,862,0.003,0.002,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148244,USA,North America,United States,3/3/2020,74,19,8.286,7,1,1,0.222,0.057,0.025,0.021,0.003,0.003,0,0,0,0,0,0,0,0,0,618,1480,0.004,0.002,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148245,USA,North America,United States,3/4/2020,107,33,13,11,4,1.571,0.321,0.099,0.039,0.033,0.012,0.005,0,0,0,0,0,0,0,0,0,888,2368,0.007,0.003,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148246,USA,North America,United States,3/5/2020,184,77,23.857,12,1,1.714,0.553,0.231,0.072,0.036,0.003,0.005,3.61,0,0,0,0,0,0,0,0,1201,3569,0.011,0.004,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148247,USA,North America,United States,3/6/2020,237,53,31.429,14,2,2,0.712,0.159,0.094,0.042,0.006,0.006,3.55,0,0,0,0,0,0,0,0,1522,5091,0.015,0.005,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148248,USA,North America,United States,3/7/2020,403,166,54,17,3,2.286,1.211,0.499,0.162,0.051,0.009,0.007,3.58,0,0,0,0,0,0,0,0,1771,6862,0.021,0.005,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148249,USA,North America,United States,3/8/2020,519,116,69.571,21,4,2.857,1.559,0.348,0.209,0.063,0.012,0.009,3.46,0,0,0,0,0,0,0,0,1638,8500,0.026,0.005,1165,0.003,0.0597,16.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-13353.2,-2.2,0.45,-40.10992906
148250,USA,North America,United States,3/9/2020,594,75,77,22,1,2.286,1.784,0.225,0.231,0.066,0.003,0.007,3.32,0,0,0,0,0,0,0,0,2397,10897,0.033,0.007,1434,0.004,0.0537,18.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148251,USA,North America,United States,3/10/2020,782,188,101.143,28,6,3,2.349,0.565,0.304,0.084,0.018,0.009,3.36,0,0,0,0,0,0,0,0,3467,14364,0.043,0.01,1841,0.006,0.0549,18.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148252,USA,North America,United States,3/11/2020,1147,365,148.571,33,5,3.143,3.445,1.096,0.446,0.099,0.015,0.009,3.42,0,0,0,0,0,0,0,0,4826,19190,0.058,0.014,2403,0.007,0.0618,16.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148253,USA,North America,United States,3/12/2020,1586,439,200.286,43,10,4.429,4.764,1.319,0.602,0.129,0.03,0.013,3.4,0,0,0,0,0,0,0,0,8868,28058,0.084,0.027,3498,0.011,0.0573,17.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,30.09,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148254,USA,North America,United States,3/13/2020,2219,633,283.143,51,8,5.286,6.665,1.901,0.85,0.153,0.024,0.016,3.42,0,0,0,0,0,0,0,0,11715,39773,0.119,0.035,4955,0.015,0.0571,17.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,30.09,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148255,USA,North America,United States,3/14/2020,2978,759,367.857,58,7,5.857,8.945,2.28,1.105,0.174,0.021,0.018,3.37,0,0,0,0,0,0,0,0,13009,52782,0.159,0.039,6560,0.02,0.0561,17.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,35.65,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148256,USA,North America,United States,3/15/2020,3212,234,384.714,70,12,7,9.648,0.703,1.156,0.21,0.036,0.021,3.41,0,0,0,0,0,0,0,0,14433,67215,0.202,0.043,8388,0.025,0.0459,21.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-13081.4,-1.96,0.47,-39.29350463
148257,USA,North America,United States,3/16/2020,4679,1467,583.571,97,27,10.714,14.055,4.407,1.753,0.291,0.081,0.032,3.61,0,0,0,0,0,0,0,0,27290,94505,0.284,0.082,11944,0.036,0.0489,20.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,52.31,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148258,USA,North America,United States,3/17/2020,6512,1833,818.571,134,37,15.143,19.561,5.506,2.459,0.403,0.111,0.045,3.65,0,0,0,0,0,0,0,0,39802,134307,0.403,0.12,17135,0.051,0.0478,20.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,55.09,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148259,USA,North America,United States,3/18/2020,9169,2657,1146,194,60,23,27.542,7.981,3.442,0.583,0.18,0.069,3.64,0,0,0,0,0,0,0,0,50383,184690,0.555,0.151,23643,0.071,0.0485,20.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,55.09,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148260,USA,North America,United States,3/19/2020,13663,4494,1725.286,266,72,31.857,41.04,13.499,5.182,0.799,0.216,0.096,3.61,0,0,0,0,0,0,0,0,60565,245255,0.737,0.182,31028,0.093,0.0556,18,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148261,USA,North America,United States,3/20/2020,20030,6367,2544.429,372,106,45.857,60.165,19.125,7.643,1.117,0.318,0.138,3.5,0,0,0,0,0,0,0,0,76249,321504,0.966,0.229,40247,0.121,0.0632,15.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148262,USA,North America,United States,3/21/2020,26025,5995,3292.429,475,103,59.571,78.173,18.008,9.89,1.427,0.309,0.179,3.32,0,0,0,0,0,0,0,0,75781,397285,1.193,0.228,49215,0.148,0.0669,14.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148263,USA,North America,United States,3/22/2020,34944,8919,4533.143,603,128,76.143,104.964,26.791,13.617,1.811,0.384,0.229,3.2,0,0,0,0,0,0,0,0,73930,471215,1.415,0.222,57714,0.173,0.0785,12.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-11906.2,-1.64,2.03,-35.76347522
148264,USA,North America,United States,3/23/2020,46096,11152,5916.714,790,187,99,138.462,33.498,17.772,2.373,0.562,0.297,2.98,0,0,0,0,0,0,0,0,79710,550925,1.655,0.239,65203,0.196,0.0907,11,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148265,USA,North America,United States,3/24/2020,56714,10618,7171.714,1033,243,128.429,170.356,31.894,21.542,3.103,0.73,0.386,2.75,0,0,0,0,0,0,0,0,104543,655468,1.969,0.314,74452,0.224,0.0963,10.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148266,USA,North America,United States,3/25/2020,68841,12127,8524.571,1366,333,167.429,206.782,36.427,25.606,4.103,1,0.503,2.55,0,0,0,0,0,0,0,0,114686,770154,2.313,0.344,83638,0.251,0.1019,9.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148267,USA,North America,United States,3/26/2020,86662,17821,10428.429,1783,417,216.714,260.313,53.53,31.325,5.356,1.253,0.651,2.42,0,0,0,0,0,0,0,0,129258,899412,2.702,0.388,93451,0.281,0.1116,9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148268,USA,North America,United States,3/27/2020,105253,18591,12174.714,2305,522,276.143,316.156,55.843,36.57,6.924,1.568,0.829,2.3,0,0,0,0,0,0,0,0,135808,1035220,3.11,0.408,101959,0.306,0.1194,8.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148269,USA,North America,United States,3/28/2020,127417,22164,14484.571,3018,713,363.286,382.731,66.576,43.508,9.065,2.142,1.091,2.2,0,0,0,0,0,0,0,0,121722,1156942,3.475,0.366,108522,0.326,0.1335,7.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
148270,USA,North America,United States,3/29/2020,143544,16127,15514.286,3573,555,424.286,431.173,48.442,46.601,10.732,1.667,1.274,2.1,0,0,0,0,0,0,0,0,110242,1267184,3.806,0.331,113710,0.342,0.1364,7.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,-6189.8,-0.79,9.98,-18.59272975
