date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,new_tests,total_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed
8/20/2020,5592102,44111,47213.714,173972,1107,1006.857,0.86,11266,37331,31762,996644,82525413,839492,0.058,17.2,0,0,0,0,0,0
8/21/2020,5640812,48710,44067.571,175073,1101,977.143,0.86,11031,35986,31106,965520,83490933,840057,0.058,17.2,0,0,0,0,0,0
8/22/2020,5685427,44615,43049,176052,979,967.714,0.87,10779,34885,30886,794334,84285267,843852,0.057,17.5,0,0,0,0,0,0
8/23/2020,5718399,32972,42713.857,176547,495,951.571,0.88,10738,34606,30417,561835,84847102,842299,0.057,17.5,0,0,0,0,0,0
8/24/2020,5752235,33836,42122.857,176989,442,947.714,0.9,10696,34798,29607,666896,85513998,840855,0.056,17.9,0,0,0,0,0,0
8/25/2020,5794018,41783,41788.714,178223,1234,949.286,0.91,10608,34489,29230,906007,86420005,842333,0.056,17.9,0,0,0,0,0,0
8/26/2020,5836633,42615,41234.571,179401,1178,933.714,0.92,10388,33634,29376,1017993,87437998,844176,0.056,17.9,0,0,0,0,0,0
8/27/2020,5886680,50047,42082.571,180516,1115,934.857,0.93,9909,33295,29132,1020770,88458768,847622,0.056,17.9,0,0,0,0,0,0
8/28/2020,5933603,46923,41827.286,181457,941,912,0.93,9887,31909,29626,987333,89446101,850738,0.055,18.2,0,0,0,0,0,0
8/29/2020,5976797,43194,41624.286,182440,983,912.571,0.93,9697,31178,29717,798468,90244569,851329,0.055,18.2,0,0,0,0,0,0
8/30/2020,6010407,33610,41715.429,182889,449,906,0.93,9549,31074,29928,614812,90859381,858897,0.055,18.2,0,0,0,0,0,0
8/31/2020,6044273,33866,41719.714,183383,494,913.429,0.94,9513,31406,30063,661805,91521186,858170,0.055,18.2,0,0,0,0,0,0
9/1/2020,6085881,41608,41694.714,184444,1061,888.714,0.95,9477,31129,29818,907873,92429059,858436,0.055,18.2,0,0,0,0,0,0
9/2/2020,6126067,40186,41347.714,185496,1052,870.714,0.94,9367,30839,29477,1027471,93456530,859790,0.054,18.5,0,0,0,0,0,0
9/3/2020,6171293,45226,40659,186527,1031,858.714,0.94,9239,30309,29145,1032960,94489490,861532,0.054,18.5,0,0,0,0,0,0
9/4/2020,6219559,48266,40850.857,187506,979,864.143,0.93,9231,29892,28543,999681,95489171,863296,0.053,18.9,0,0,0,0,0,0
9/5/2020,6262464,42905,40809.571,188326,820,840.857,0.92,9091,28844,27700,816566,96305737,865881,0.052,19.2,0,0,0,0,0,0
9/6/2020,6292653,30189,40320.857,188766,440,839.571,0.91,9010,28368,27097,565810,96871547,858881,0.052,19.2,0,0,0,0,0,0
9/7/2020,6317515,24862,39034.571,189086,320,814.714,0.9,8974,28588,26611,414790,97286337,823593,0.051,19.6,0,0,0,0,0,0
9/8/2020,6343923,26408,36863.143,189554,468,730,0.9,8974,28961,26155,664256,97950593,788791,0.051,19.6,0,0,0,0,0,0
9/9/2020,6377187,33264,35874.286,190659,1105,737.571,0.93,8787,28781,26621,959290,98909883,779050,0.05,20,0,0,0,0,0,0
9/10/2020,6416363,39176,35010,191583,924,722.286,0.96,8592,28070,27278,1088180,99998063,786939,0.049,20.4,0,0,0,0,0,0
9/11/2020,6461401,45038,34548.857,192739,1156,747.571,0.99,8532,27370,27679,1100663,101098726,801365,0.047,21.3,0,0,0,0,0,0
9/12/2020,6506713,45312,34892.714,193488,749,737.429,1.02,8312,26510,27966,865880,101964606,808410,0.047,21.3,0,0,0,0,0,0
9/13/2020,6546721,40008,36295.429,193888,400,731.714,1.04,8261,26329,28408,627932,102592538,817284,0.047,21.3,0,0,0,0,0,0
9/14/2020,6580165,33444,37521.429,194311,423,746.429,1.04,8267,26794,28034,708654,103301192,859265,0.046,21.7,0,0,0,0,0,0
9/15/2020,6616380,36215,38922.429,195513,1202,851.286,1.03,8161,26942,28261,967689,104268881,902613,0.046,21.7,0,0,0,0,0,0
9/16/2020,6655349,38969,39737.429,196468,955,829.857,1.04,8075,26381,27195,1139756,105408637,928393,0.046,21.7,0,0,0,0,0,0
9/17/2020,6699789,44440,40489.429,197334,866,821.571,1.04,8026,26093,26261,1158197,106566834,938396,0.046,21.7,0,0,0,0,0,0
9/18/2020,6750961,51172,41365.714,198294,960,793.571,1.05,7971,25839,25324,1229596,107796430,956815,0.046,21.7,0,0,0,0,0,0
9/19/2020,6795580,44619,41266.714,199005,711,788.143,1.05,7834,25489,24705,938661,108735091,967212,0.045,22.2,0,0,0,0,0,0
9/20/2020,6838310,42730,41655.571,199275,270,769.571,1.05,7842,25553,24027,624233,109359324,966684,0.045,22.2,0,0,0,0,0,0
9/21/2020,6870612,32302,41492.429,199688,413,768.143,1.03,7857,26386,24198,750451,110109775,972655,0.045,22.2,0,0,0,0,0,0
9/22/2020,6907779,37167,41628.429,200723,1035,744.286,1.03,7862,26440,24051,1029954,111139729,981550,0.046,21.7,0,0,0,0,0,0
9/23/2020,6949641,41862,42041.714,201788,1065,760,1.03,7861,26483,24262,1205072,112344801,990881,0.046,21.7,0,0,0,0,0,0
9/24/2020,6998061,48420,42610.286,202695,907,765.857,1.02,7830,26406,24270,1202644,113547445,997230,0.046,21.7,0,0,0,0,0,0
9/25/2020,7045561,47500,42085.714,203610,915,759.429,1.02,7813,26274,24384,1129855,114677300,982981,0.046,21.7,0,0,0,0,0,0
9/26/2020,7088588,43027,41858.286,204393,783,769.714,1.02,7796,25903,24659,939106,115616406,983045,0.046,21.7,0,0,0,0,0,0
9/27/2020,7123201,34613,40698.714,204705,312,775.714,1.02,8067,25970,24877,597526,116213932,979230,0.047,21.3,0,0,0,0,0,0
9/28/2020,7160849,37648,41462.429,205046,341,765.429,1.03,7915,27021,25358,668069,116882001,967461,0.048,20.8,0,0,0,0,0,0
9/29/2020,7202549,41700,42110,205948,902,746.429,1.03,8044,27508,25714,984755,117866756,961004,0.048,20.8,0,0,0,0,0,0
9/30/2020,7241366,38817,41675,206880,932,727.429,1.03,8070,27668,26017,1201093,119067849,960435,0.048,20.8,0,0,0,0,0,0
10/1/2020,7287666,46300,41372.143,207796,916,728.714,1.04,8005,27477,26474,1224657,120292506,963580,0.048,20.8,0,0,0,0,0,0
10/2/2020,7340916,53250,42193.571,208637,841,718.143,1.05,7957,27408,26723,1192051,121484557,972465,0.048,20.8,0,0,0,0,0,0
10/3/2020,7390070,49154,43068.857,209323,686,704.286,1.06,7964,27271,27244,976264,122460821,977774,0.048,20.8,0,0,0,0,0,0
10/4/2020,7423123,33053,42846,209692,369,712.429,1.06,8119,27871,27606,641180,123102001,984010,0.048,20.8,0,0,0,0,0,0
10/5/2020,7460581,37458,42818.857,210174,482,732.571,1.07,8332,28956,28493,807552,123909553,1003936,0.048,20.8,0,0,0,0,0,0
10/6/2020,7504821,44240,43181.714,210875,701,703.857,1.09,8571,30005,29770,1227768,125137321,1038652,0.047,21.3,0,0,0,0,0,0
10/7/2020,7554181,49360,44687.857,211794,919,702,1.1,8638,30542,30590,1412816,126550137,1068898,0.048,20.8,0,0,0,0,0,0
10/8/2020,7611958,57777,46327.429,212776,982,711.429,1.11,8624,31014,31385,1431571,127981708,1098457,0.048,20.8,0,0,0,0,0,0
10/9/2020,7667242,55284,46618,213749,973,730.286,1.11,8723,31206,32250,1401115,129382823,1128324,0.048,20.8,0,0,0,0,0,0
10/10/2020,7722338,55096,47466.857,214409,660,726.571,1.12,8730,30982,32788,1104106,130486929,1146587,0.049,20.4,0,0,0,0,0,0
10/11/2020,7768542,46204,49345.571,214876,467,740.571,1.12,8819,31434,33669,747887,131234816,1161831,0.05,20,0,0,0,0,0,0
10/12/2020,7812345,43803,50252,215274,398,728.571,1.12,9047,32758,33744,809595,132044411,1162123,0.052,19.2,0,0,0,0,0,0
10/13/2020,7861924,49579,51014.714,216051,777,739.429,1.13,9412,33503,33795,1065325,133109736,1138916,0.053,18.9,0,0,0,0,0,0
10/14/2020,7919783,57859,52228.857,217050,999,750.857,1.14,9303,33935,34341,1229940,134339676,1112791,0.055,18.2,0,0,0,0,0,0
10/15/2020,7984021,64238,53151.857,217895,845,731.286,1.15,9478,34387,34786,1304525,135644201,1094642,0.056,17.9,0,0,0,0,0,0
10/16/2020,8053251,69230,55144.143,218838,943,727,1.15,9538,34639,35602,1330144,136974345,1084503,0.058,17.2,0,0,0,0,0,0
10/17/2020,8108107,54856,55109.857,219658,820,749.857,1.15,9516,34319,36369,1116837,138091182,1086322,0.058,17.2,0,0,0,0,0,0
10/18/2020,8160327,52220,55969.286,220121,463,749.286,1.17,9725,35011,36996,770741,138861923,1089587,0.059,16.9,0,0,0,0,0,0
10/19/2020,8228963,68636,59516.857,220611,490,762.429,1.18,10075,36431,37558,875874,139737797,1099055,0.059,16.9,0,0,0,0,0,0
10/20/2020,8290773,61810,61264.143,221548,937,785.286,1.17,10214,37408,38334,1278067,141015864,1129447,0.059,16.9,0,0,0,0,0,0
10/21/2020,8351506,60733,61674.714,222722,1174,810.286,1.17,10453,38148,38980,1480275,142496139,1165209,0.06,16.7,0,0,0,0,0,0
10/22/2020,8430001,78495,63711.429,223579,857,812,1.18,10648,38848,39860,1532984,144029123,1197846,0.061,16.4,0,0,0,0,0,0
10/23/2020,8512549,82548,65614,224529,950,813,1.18,10711,39081,40418,1465947,145495070,1217246,0.063,15.9,0,0,0,0,0,0
10/24/2020,8590011,77462,68843.429,225492,963,833.429,1.19,10715,39350,41151,1179915,146674985,1226258,0.064,15.6,0,0,0,0,0,0
10/25/2020,8651727,61716,70200,225950,458,832.714,1.18,10853,39984,41408,793761,147468746,1229546,0.066,15.2,0,0,0,0,0,0
10/26/2020,8716699,64972,69676.571,226472,522,837.286,1.18,11111,41334,41733,954963,148423709,1240845,0.067,14.9,0,0,0,0,0,0
10/27/2020,8793463,76764,71812.857,227483,1011,847.857,1.19,11434,42272,42151,1340443,149764152,1249755,0.068,14.7,0,0,0,0,0,0
10/28/2020,8879270,85807,75394.857,228517,1034,827.857,1.2,11661,43489,43162,1504109,151268261,1253160,0.069,14.5,0,0,0,0,0,0
10/29/2020,8970713,91443,77244.571,229520,1003,848.714,1.21,11826,44168,44175,1486227,152754488,1246481,0.071,14.1,0,0,0,0,0,0
10/30/2020,9070685,99972,79733.714,230584,1064,865,1.21,11850,45075,45481,1501882,154256370,1251614,0.073,13.7,0,0,0,0,0,0
10/31/2020,9159349,88664,81334,231515,931,860.429,1.22,11900,45099,46122,1220297,155476667,1257383,0.074,13.5,0,0,0,0,0,0
11/1/2020,9235623,76274,83413.714,232018,503,866.857,1.23,12128,46048,47050,899639,156376306,1272509,0.075,13.3,0,0,0,0,0,0
11/2/2020,9318467,82844,85966.857,232575,557,871.857,1.25,12591,47933,48345,1016830,157393136,1281347,0.077,13,0,0,0,0,0,0
11/3/2020,9441999,123532,92648,234172,1597,955.571,1.27,12925,49067,49642,1364752,158757888,1284819,0.08,12.5,0,0,0,0,0,0
11/4/2020,9542618,100619,94764,235292,1120,967.857,1.27,13003,50465,50717,1632597,160390485,1303175,0.083,12,0,0,0,0,0,0
11/5/2020,9670997,128379,100040.571,236457,1165,991,1.27,13228,51785,52023,1696295,162086780,1333185,0.086,11.6,0,0,0,0,0,0
11/6/2020,9795960,124963,103610.714,237671,1214,1012.429,1.27,13357,52838,53392,1677580,163764360,1358284,0.089,11.2,0,0,0,0,0,0
11/7/2020,9924423,128463,109296.286,238788,1117,1039,1.28,13479,53817,55466,1455766,165220126,1391923,0.091,11,0,0,0,0,0,0
11/8/2020,10042322,117899,115242.714,239351,563,1047.571,1.28,14008,55711,57429,1011135,166231261,1407851,0.094,10.6,0,0,0,0,0,0
11/9/2020,10162887,120565,120631.429,240110,759,1076.429,1.28,14409,58470,59231,1224140,167455401,1437466,0.097,10.3,0,0,0,0,0,0
11/10/2020,10298161,135274,122308.857,241526,1416,1050.571,1.27,14835,61415,61656,1538899,168994300,1462345,0.1,10,0,0,0,0,0,0
11/11/2020,10444824,146663,128886.571,242969,1443,1096.714,1.27,15116,63329,64015,1791379,170785679,1485028,0.103,9.7,0,0,0,0,0,0
11/12/2020,10604115,159291,133302.571,244173,1204,1102.286,1.26,15592,65199,66110,1853842,172639521,1507534,0.106,9.4,0,0,0,0,0,0
11/13/2020,10782233,178118,140896.143,245373,1200,1100.286,1.26,15874,66143,68063,1904567,174544088,1539961,0.108,9.3,0,0,0,0,0,0
11/14/2020,10947484,165251,146151.571,246746,1373,1136.857,1.25,16238,67215,69842,1598329,176142417,1560327,0.109,9.2,0,0,0,0,0,0
11/15/2020,11086426,138942,149157.714,247534,788,1169,1.23,16808,69513,71667,1197120,177339537,1586897,0.109,9.2,0,0,0,0,0,0
11/16/2020,11242772,156346,154269.286,248348,814,1176.857,1.22,17538,73098,73418,1492325,178831862,1625209,0.108,9.3,0,0,0,0,0,0
11/17/2020,11405372,162600,158173,250057,1709,1218.714,1.2,18088,75496,75280,1905295,180737157,1677551,0.107,9.3,0,0,0,0,0,0
11/18/2020,11577571,172199,161821,251999,1942,1290,1.19,18331,77317,76950,2099060,182836217,1721505,0.105,9.5,0,0,0,0,0,0
11/19/2020,11769673,192102,166508.286,254041,2042,1409.714,1.18,18742,78341,78536,2076363,184912580,1753294,0.104,9.6,0,0,0,0,0,0
11/20/2020,11970620,200947,169769.571,255990,1949,1516.714,1.16,18916,79734,80283,2150240,187062820,1788390,0.103,9.7,0,0,0,0,0,0
11/21/2020,12151780,181160,172042.286,257628,1638,1554.571,1.14,19091,79858,81657,1856368,188919188,1825253,0.102,9.8,0,0,0,0,0,0
11/22/2020,12297833,146053,173058.143,258689,1061,1593.571,1.12,19658,81792,82545,1422274,190341462,1857418,0.1,10,0,0,0,0,0,0
11/23/2020,12480942,183109,176881.429,259762,1073,1630.571,1.1,20176,84173,83417,1673423,192014885,1883289,0.099,10.1,0,0,0,0,0,0
11/24/2020,12653579,172637,178315.286,261898,2136,1691.571,1.07,20572,86039,84715,1971725,193986610,1892779,0.099,10.1,0,0,0,0,0,0
11/25/2020,12833769,180190,179456.857,264151,2253,1736,1.05,20831,87121,85845,2225408,196212018,1910829,0.099,10.1,0,0,0,0,0,0
11/26/2020,12950368,116599,168670.714,265554,1403,1644.714,1.03,21025,86550,86419,1506533,197718551,1829424,0.099,10.1,0,0,0,0,0,0
11/27/2020,13163958,213590,170476.857,267106,1552,1588,1.05,21327,88100,85020,1512641,199231192,1738339,0.101,9.9,0,0,0,0,0,0
11/28/2020,13334284,170326,168929.143,268464,1358,1548,1.06,21483,89600,85974,1348351,200579543,1665765,0.104,9.6,0,0,0,0,0,0
11/29/2020,13472294,138010,167780.143,269515,1051,1546.571,1.07,21919,92448,87382,1151771,201731314,1627122,0.106,9.4,0,0,0,0,0,0
11/30/2020,13629677,157383,164105,270827,1312,1580.714,1.09,22500,95095,88259,1465634,203196948,1597438,0.11,9.1,0,0,0,0,0,0
12/1/2020,13825654,195977,167439.286,273379,2552,1640.143,1.11,22868,96673,89208,1843595,205040543,1579133,0.113,8.8,0,0,0,0,0,0
12/2/2020,14022769,197115,169857.143,276209,2830,1722.571,1.12,22962,97838,89902,2098555,207139098,1561011,0.117,8.5,0,0,0,0,0,0
12/3/2020,14242356,219587,184569.714,279178,2969,1946.286,1.14,23043,97849,91087,2147675,209286773,1652603,0.119,8.4,0,0,0,0,0,0
12/4/2020,14477016,234660,187579.714,281790,2612,2097.714,1.14,23123,98140,94018,2118332,211405105,1739130,0.12,8.3,0,0,0,0,0,0
12/5/2020,14700949,223933,195237.857,284180,2390,2245.143,1.14,23172,97246,94854,1691428,213096533,1788141,0.12,8.3,0,0,0,0,0,0
12/6/2020,14879238,178289,200992,285583,1403,2295.429,1.13,23435,98653,94877,1292711,214389244,1808276,0.12,8.3,0,0,0,0,0,0
12/7/2020,15075796,196558,206588.429,287142,1559,2330.714,1.12,23892,101027,95428,1540381,215929625,1818954,0.119,8.4,0,0,0,0,0,0
12/8/2020,15300300,224504,210663.714,289725,2583,2335.143,1.11,24197,102304,95762,1915462,217845087,1829221,0.119,8.4,0,0,0,0,0,0
12/9/2020,15520927,220627,214022.571,292906,3181,2385.286,1.1,24612,104371,96919,2124220,219969307,1832887,0.118,8.5,0,0,0,0,0,0
12/10/2020,15755069,234142,216101.857,295892,2986,2387.714,1.09,24636,105048,98268,2182042,222151349,1837797,0.117,8.5,0,0,0,0,0,0
12/11/2020,15995518,240449,216928.857,299273,3381,2497.571,1.08,24747,105653,99501,2056631,224207980,1828982,0.117,8.5,0,0,0,0,0,0
12/12/2020,16217968,222450,216717,301806,2533,2518,1.08,24634,105358,100640,1722121,225930101,1833367,0.117,8.5,0,0,0,0,0,0
12/13/2020,16409805,191837,218652.429,303465,1659,2554.571,1.07,25074,107402,101588,1249558,227179659,1827202,0.118,8.5,25801,21707,4790,0,0,0
12/14/2020,16621838,212033,220863.143,305114,1649,2567.429,1.07,25560,109689,102441,1494642,228674301,1820668,0.119,8.4,30274,26039,4891,4473,4473,4332
12/15/2020,16845025,223187,220675,308101,2987,2625.143,1.05,25812,110996,103842,1946326,230620627,1825077,0.12,8.3,79491,73030,5130,49217,26845,25662
12/16/2020,17081822,236797,222985,311834,3733,2704,1.04,25974,112009,104315,2077154,232697781,1818353,0.119,8.4,238487,226724,5580,158996,70895,68339
12/17/2020,17320798,238976,223675.571,315284,3450,2770.286,1.03,25894,112445,104300,2053740,234751521,1800025,0.12,8.3,509799,491019,6284,271312,121000,117328
12/18/2020,17571290,250492,225110.286,318226,2942,2707.571,1.02,25950,112114,104298,2022265,236773786,1795115,0.12,8.3,923948,896655,7449,414149,179629,174990
12/19/2020,17770079,198789,221730.143,320980,2754,2739.143,1,25805,111086,104408,1711222,238485008,1793558,0.12,8.3,1105413,1074234,8474,181465,179935,175421
12/20/2020,17963497,193418,221956,322749,1769,2754.857,0.99,26057,112401,104869,1276901,239761909,1797464,0.119,8.4,1210143,1177094,9139,104730,169192,165055
12/21/2020,18164415,200918,220368.143,324546,1797,2776,0.98,26431,114648,105476,1529106,241291015,1802388,0.119,8.4,1590483,1551021,10571,380340,222887,217855
12/22/2020,18367858,203443,217547.571,327844,3298,2820.429,0.96,26730,117527,106056,1988483,243279498,1808410,0.118,8.5,2037074,1989233,13363,446591,279655,273743
12/23/2020,18590369,222511,215506.714,331223,3379,2769.857,0.95,26928,118105,106943,2280197,245559695,1837416,0.117,8.5,2609813,2549631,16189,572739,338761,331844
12/24/2020,18801893,211524,211585,334145,2922,2694.429,0.93,26714,116273,107497,1892798,247452493,1814425,0.117,8.5,2805255,2740139,17245,195442,327922,321303
12/25/2020,18922594,120701,193043.429,335650,1505,2489.143,0.92,26559,113495,106737,1078492,248530985,1679600,0.119,8.4,2817846,2752581,17346,12591,270557,265132
12/26/2020,19149577,226983,197071.143,337563,1913,2369,0.95,26734,115520,104936,994301,249525286,1577183,0.121,8.3,2959440,2890273,18283,141594,264861,259434
12/27/2020,19285348,135771,188835.857,339001,1438,2321.714,0.97,27063,118987,106216,949654,250474940,1530433,0.124,8.1,3055914,2983509,18981,96474,263682,258059
12/28/2020,19458950,173602,184933.571,340878,1877,2333.143,1,27519,121424,106869,1309457,251784397,1499055,0.128,7.8,3644535,3558111,22971,588621,293436,286727
12/29/2020,19661533,202583,184810.714,344494,3616,2378.571,1.03,27782,122664,106708,1887095,253671492,1484571,0.134,7.5,4363501,4258580,28087,718966,332347,324192
12/30/2020,19881440,219907,184438.714,348427,3933,2457.714,1.06,27697,123921,107060,2191995,255863487,1471970,0.14,7.1,5203106,5079018,35627,839605,370470,361341
12/31/2020,20193451,312011,198794,351754,3327,2515.571,1.09,27748,123346,108010,1924900,257788387,1476556,0.146,6.8,5621164,5487655,38671,418058,402273,392502
1/1/2021,20365836,172385,206177.429,353948,2194,2614,1.08,27471,121053,109535,1256763,259045150,1502024,0.149,6.7,5715340,5573826,44855,94176,413928,403035
1/2/2021,20648219,282383,214091.714,356547,2599,2712,1.09,27614,122668,111290,1119132,260164282,1519857,0.15,6.7,5978504,5828274,47622,263164,431295,419714
1/3/2021,20852232,204013,223840.571,357984,1437,2711.857,1.09,28006,125595,112069,1051370,261215652,1534387,0.15,6.7,6116490,5959355,50029,137986,437225,425121
1/4/2021,21037750,185518,225542.857,359964,1980,2726.571,1.09,28266,127426,112336,1409494,262625146,1548678,0.15,6.7,6770945,6555169,95406,654455,446630,428151
1/5/2021,21267568,229818,229433.571,363568,3604,2724.857,1.09,28528,128858,113829,1973582,264598728,1561034,0.149,6.7,7598022,7281712,183066,827077,462074,431876
1/6/2021,21527784,260216,235192,367492,3924,2723.571,1.1,28608,129805,114720,2338726,266937454,1581995,0.147,6.8,8615490,8110006,354358,1017468,487483,432998
1/7/2021,21815648,287864,231742.429,371520,4028,2823.714,1.1,28491,128819,115039,2262017,269199471,1630155,0.144,6.9,9781516,8974077,633557,1166026,594336,498060
1/8/2021,22120143,304495,250615.286,375709,4189,3108.714,1.09,28365,127893,116013,2152133,271351604,1758065,0.14,7.1,11014160,9819514,995066,1232644,756974,606527
1/9/2021,22383589,263446,247910,378965,3256,3202.571,1.06,28187,126426,117656,1719871,273071475,1843885,0.136,7.4,11522247,10189584,1122973,508087,791963,623044
1/10/2021,22596522,212933,249184.286,381069,2104,3297.857,1.03,28370,126538,116243,1170371,274241846,1860885,0.135,7.4,11772473,10365397,1192053,250226,807998,629435
1/11/2021,22800153,203631,251771.857,382906,1837,3277.429,1.01,28739,127639,115308,1531015,275772861,1878245,0.132,7.6,12839077,11086951,1513104,1066604,866876,647397
1/12/2021,23020632,220479,250437.714,387295,4389,3389.571,0.98,28891,127090,113846,2037598,277810459,1887390,0.128,7.8,14094179,12001898,1826209,1255102,928022,674312
1/13/2021,23250418,229786,246090.571,391313,4018,3403,0.95,28734,126585,112599,2119172,279929631,1856025,0.124,8.1,15412304,13028048,2095021,1318125,970973,702577
1/14/2021,23484866,234448,238459.714,395105,3792,3369.286,0.93,28527,133268,111773,2090427,282020058,1831512,0.12,8.3,16722593,14180600,2229883,1310289,991582,743789
1/15/2021,23732782,247916,230377,398917,3812,3315.429,0.92,28422,123790,111022,2049760,284069818,1816888,0.117,8.5,17976161,15295206,2349684,1253568,994572,782242
1/16/2021,23948318,215536,223532.714,402494,3577,3361.286,0.9,28120,121139,109852,1598463,285668281,1799544,0.115,8.7,18623862,15860160,2421256,647701,1014516,810082
1/17/2021,24126856,178538,218619.143,404485,1991,3345.143,0.88,27891,120835,108767,1077963,286746244,1786343,0.114,8.8,18928055,16115131,2463155,304193,1022226,821391
1/18/2021,24268429,141573,209753.714,406050,1565,3306.286,0.86,27831,120422,107616,1296494,288042738,1752840,0.112,8.9,19810185,16751907,2688953,882130,995873,809279
1/19/2021,24422908,154479,200325.143,408451,2401,3022.286,0.85,27584,119383,105530,1817206,289859944,1721355,0.11,9.1,21151878,17714635,3041219,1341693,1008243,816105
1/20/2021,24611444,188536,194432.286,412893,4442,3082.857,0.85,27003,117143,103154,2143127,292003071,1724777,0.107,9.3,22748228,18864323,3458016,1596350,1047989,833754
1/21/2021,24802792,191348,188275.143,417030,4137,3132.143,0.85,26517,114100,100805,2067929,294071000,1721563,0.104,9.6,24373765,20190334,3729876,1625537,1093025,858533
1/22/2021,24996029,193237,180463.857,420807,3777,3127.143,0.85,26006,111835,98767,1938401,296009401,1705655,0.101,9.9,25997017,21579838,3937547,1623252,1145837,897805
1/23/2021,25173869,177840,175078.714,424363,3556,3124.143,0.85,25364,108127,96480,1555129,297564530,1699464,0.099,10.1,26901960,22321063,4086723,904943,1182585,922986
1/24/2021,25315301,141432,169777.857,426221,1858,3105.143,0.85,25121,107008,94451,1009554,298574084,1689691,0.098,10.2,27295934,22619970,4173989,393974,1195411,929263
1/25/2021,25444718,129417,168041.286,427991,1770,3134.429,0.85,25003,106268,92177,1242438,299816522,1681969,0.097,10.3,28664989,23477689,4658121,1369055,1264972,960826
1/26/2021,25594566,149848,167379.714,431973,3982,3360.286,0.84,24897,104627,90894,1793911,301610433,1678641,0.095,10.5,30323069,24529066,5233701,1658080,1310170,973490
1/27/2021,25750706,156140,162751.714,436101,4128,3315.429,0.84,24360,102664,89327,2076566,303686999,1669133,0.092,10.9,32248778,25776513,5874776,1925709,1357221,987456
1/28/2021,25915305,164599,158930.429,439951,3850,3274.429,0.84,23786,100052,87639,1918713,305605712,1647816,0.09,11.1,34204817,27143443,6425409,1956039,1404436,993301
1/29/2021,26082301,166996,155181.714,443550,3599,3249,0.84,23121,96111,84647,1856353,307462065,1636095,0.089,11.2,36113975,28513133,6915196,1909158,1445280,990471
1/30/2021,26232016,149715,151163.857,446451,2901,3155.429,0.84,22708,92548,82400,1447719,308909784,1620751,0.087,11.5,37130078,29270093,7155877,1016103,1461160,992719
1/31/2021,26345842,113826,147220.143,448408,1957,3169.571,0.83,22503,91438,80527,951110,309860894,1612401,0.085,11.8,37587757,29590765,7281528,457679,1470260,995828
2/1/2021,26470732,124890,146573.429,450185,1777,3170.571,0.83,22230,90582,79093,1038174,310899068,1583221,0.084,11.9,38959731,30353924,7846673,1371974,1470677,982319
2/2/2021,26588580,117848,142002,453718,3533,3106.429,0.81,21767,89004,76508,1640086,312539154,1561246,0.082,12.2,40649054,31312655,8538733,1689323,1475141,969084
2/3/2021,26711450,122870,137249.143,457635,3917,3076.286,0.8,21405,87294,74576,1878268,314417422,1532918,0.079,12.7,42778991,32567978,9365012,2129937,1504316,970209
2/4/2021,26836759,125309,131636.286,461519,3884,3081.143,0.79,20872,84604,73011,1938506,316355928,1535745,0.077,13,45115428,33950586,10270385,2336437,1558659,972449
2/5/2021,26968322,131563,126574.429,465193,3674,3091.857,0.79,20354,82139,71948,1838568,318194496,1533204,0.075,13.3,47464611,35302534,11222007,2349183,1621519,969914
2/6/2021,27084666,116344,121807.143,467930,2737,3068.429,0.79,19863,79113,70719,1337385,319531881,1517442,0.073,13.7,48761761,36152146,11640921,1297150,1661669,983150
2/7/2021,27175145,90479,118471.857,469407,1477,2999.857,0.79,19377,77866,69310,831337,320363218,1500332,0.072,13.9,49204566,36428280,11796143,442805,1659544,976788
2/8/2021,27257915,82770,112454.714,470858,1451,2953.286,0.78,19328,76870,67660,1049636,321412854,1501969,0.071,14.1,50777362,37262350,12495226,1572796,1688233,986918
2/9/2021,27352081,94166,109071.571,473923,3065,2886.429,0.78,18929,75626,66095,1700709,323113563,1510630,0.069,14.5,52744535,38296435,13381909,1967173,1727926,997683
2/10/2021,27448070,95989,105231.429,477330,3407,2813.571,0.77,18316,72859,64192,1648351,324761914,1477785,0.067,14.9,55039577,39521325,14407826,2295042,1751512,993335
2/11/2021,27554079,106009,102474.286,480521,3191,2714.571,0.77,17714,70110,61890,1424175,326186089,1404309,0.066,15.2,57437504,40794417,15487781,2397927,1760297,977690
2/12/2021,27654999,100920,98096.714,483405,2884,2601.714,0.76,17334,67539,59678,1418747,327604836,1344334,0.065,15.4,60015902,42170575,16638108,2578398,1793042,981149
2/13/2021,27745918,90919,94464.571,485701,2296,2538.714,0.76,16865,64762,57416,1104990,328709826,1311135,0.064,15.6,61485602,43037338,17206412,1469700,1817692,983599
2/14/2021,27814320,68402,91310.714,486899,1198,2498.857,0.75,16350,63300,55811,665788,329375614,1287485,0.062,16.1,62076389,43383010,17434266,590787,1838832,993533
2/15/2021,27870046,55726,87447.286,487848,949,2427.143,0.74,16227,62214,54082,802143,330177757,1252129,0.061,16.4,63250599,43991637,17966493,1174210,1781891,961327
