iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,B.1.617.2,B.1.1.529,BA.1.1,BA.2,Other*
USA,North America,United States,2020-07-05,2900297.0,53734.0,49481.857,130104.0,323.0,523.857,8711.822,161.405,148.632,390.802,0.97,1.574,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41058983.0,527050.0,123.332,1.583,744902.0,2.238,0.102,9.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,150339.4,9.75,12.54,451.58483872076,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-06,2943445.0,43148.0,49745.714,130475.0,371.0,524.143,8841.429,129.607,149.425,391.917,1.114,1.574,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41784787.0,725804.0,125.512,2.18,753574.0,2.264,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-07,3000651.0,57206.0,50800.714,131616.0,1141.0,607.286,9013.263,171.834,152.594,395.344,3.427,1.824,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42688542.0,903755.0,128.227,2.715,760352.0,2.284,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-08,3060932.0,60281.0,52395.571,132457.0,841.0,627.714,9194.333,181.07,157.384,397.87,2.526,1.886,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43669696.0,981154.0,131.174,2.947,774103.0,2.325,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-09,3120604.0,59672.0,53074.0,133488.0,1031.0,669.429,9373.574,179.241,159.422,400.967,3.097,2.011,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44681936.0,1012240.0,134.214,3.041,796008.0,2.391,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-10,3189458.0,68854.0,55551.571,134304.0,816.0,689.286,9580.395,206.822,166.864,403.418,2.451,2.07,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45698226.0,1016290.0,137.267,3.053,826721.0,2.483,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-11,3249895.0,60437.0,57618.857,135058.0,754.0,753.857,9761.934,181.539,173.074,405.683,2.265,2.264,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46538619.0,840393.0,139.791,2.524,858098.0,2.578,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-12,3310016.0,60121.0,58531.286,135531.0,473.0,775.286,9942.524,180.59,175.814,407.104,1.421,2.329,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47236633.0,698014.0,141.888,2.097,882521.0,2.651,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,159449.2,10.0,17.25,478.948574133955,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-13,3369435.0,59419.0,60855.714,135966.0,435.0,784.429,10121.005,178.481,182.797,408.41,1.307,2.356,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48104839.0,868206.0,144.496,2.608,902865.0,2.712,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-14,3435078.0,65643.0,62061.0,136862.0,896.0,749.429,10318.181,197.176,186.417,411.102,2.691,2.251,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49108919.0,1004080.0,147.512,3.016,917197.0,2.755,0.103,9.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-15,3501075.0,65997.0,62877.571,137827.0,965.0,767.143,10516.421,198.24,188.87,414.0,2.899,2.304,1.13,9245.0,27.77,33759.0,101.404,0.0,0.0,0.0,0.0,50144466.0,1035547.0,150.622,3.111,924967.0,2.778,0.103,9.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-16,3571870.0,70795.0,64466.571,138788.0,961.0,757.143,10729.073,212.652,193.643,416.887,2.887,2.274,1.11,9797.0,29.428,38537.0,115.756,0.0,0.0,0.0,0.0,51173756.0,1029290.0,153.714,3.092,927403.0,2.786,0.101,9.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-17,3638351.0,66481.0,64127.571,139703.0,915.0,771.286,10928.766,199.694,192.624,419.636,2.748,2.317,1.09,10700.0,32.14,40060.0,120.331,0.0,0.0,0.0,0.0,52221385.0,1047629.0,156.861,3.147,931880.0,2.799,0.101,9.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-18,3702676.0,64325.0,64683.0,140585.0,882.0,789.571,11121.984,193.217,194.293,422.285,2.649,2.372,1.09,10963.0,32.93,40375.0,121.277,0.0,0.0,0.0,0.0,53133979.0,912594.0,159.602,2.741,942194.0,2.83,0.1,10.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-19,3761614.0,58938.0,64514.0,141061.0,476.0,790.0,11299.02,177.036,193.785,423.715,1.43,2.373,1.08,10271.0,30.852,37900.0,113.843,0.0,0.0,0.0,0.0,53852399.0,718420.0,161.76,2.158,945109.0,2.839,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,170134.8,10.33,20.37,511.045648837157,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-20,3822304.0,60690.0,64695.571,141590.0,529.0,803.429,11481.319,182.299,194.331,425.304,1.589,2.413,1.08,11291.0,33.916,41140.0,123.575,0.0,0.0,0.0,0.0,54760157.0,907758.0,164.487,2.727,950760.0,2.856,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-21,3890421.0,68117.0,65049.0,142686.0,1096.0,832.0,11685.926,204.608,195.392,428.596,3.292,2.499,1.07,11458.0,34.417,42195.0,126.744,0.0,0.0,30554.0,91.777,55796775.0,1036618.0,167.601,3.114,955408.0,2.87,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-22,3958003.0,67582.0,65275.429,143911.0,1225.0,869.143,11888.927,203.001,196.072,432.275,3.68,2.611,1.05,12487.0,37.508,46107.0,138.495,0.0,0.0,31354.0,94.18,56906785.0,1110010.0,170.935,3.334,966046.0,2.902,0.096,10.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-23,4025896.0,67893.0,64860.857,144997.0,1086.0,887.0,12092.862,203.935,194.827,435.538,3.262,2.664,1.04,13912.0,41.788,47824.0,143.652,0.0,0.0,31681.0,95.162,57991044.0,1084259.0,174.192,3.257,973898.0,2.925,0.095,10.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-24,4101043.0,75147.0,66098.857,146091.0,1094.0,912.571,12318.586,225.724,198.546,438.824,3.286,2.741,1.03,13623.0,40.92,46738.0,140.39,0.0,0.0,31872.0,95.736,59065956.0,1074912.0,177.42,3.229,977796.0,2.937,0.093,10.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-25,4165226.0,64183.0,66078.571,147060.0,969.0,925.0,12511.377,192.791,198.485,441.734,2.911,2.778,1.02,14398.0,43.248,51819.0,155.652,0.0,0.0,32807.0,98.545,59948091.0,882135.0,180.07,2.65,973445.0,2.924,0.093,10.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-26,4221096.0,55870.0,65640.286,147594.0,534.0,933.286,12679.198,167.821,197.168,443.338,1.604,2.803,1.01,12403.0,37.256,43168.0,129.667,0.0,0.0,33652.0,101.083,60625896.0,677805.0,182.106,2.036,967642.0,2.907,0.093,10.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,182008.6,10.71,22.68,546.711801941416,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-27,4280780.0,59684.0,65496.571,148694.0,1100.0,1014.857,12858.475,179.277,196.737,446.642,3.304,3.048,1.01,14230.0,42.744,47165.0,141.673,0.0,0.0,34623.0,103.999,61423844.0,797948.0,184.503,2.397,951955.0,2.859,0.091,11.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-28,4345676.0,64896.0,65036.429,149916.0,1222.0,1032.857,13053.407,194.933,195.354,450.313,3.671,3.102,0.99,14578.0,43.789,48110.0,144.511,0.0,0.0,35636.0,107.042,62392344.0,968500.0,187.412,2.909,942224.0,2.83,0.089,11.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-29,4409818.0,64142.0,64545.0,151356.0,1440.0,1063.571,13246.075,192.668,193.878,454.638,4.325,3.195,0.98,14021.0,42.116,45613.0,137.011,0.0,0.0,36272.0,108.953,63433143.0,1040799.0,190.539,3.126,932337.0,2.801,0.088,11.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-30,4478969.0,69151.0,64724.714,152645.0,1289.0,1092.571,13453.789,207.714,194.418,458.51,3.872,3.282,0.96,14653.0,44.014,46830.0,140.667,0.0,0.0,36796.0,110.527,64471668.0,1038525.0,193.658,3.119,925803.0,2.781,0.088,11.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-31,4543581.0,64612.0,63219.714,153828.0,1183.0,1105.286,13647.868,194.08,189.897,462.064,3.553,3.32,0.94,14603.0,43.864,46150.0,138.624,0.0,0.0,38016.0,114.191,65462547.0,990879.0,196.634,2.976,913799.0,2.745,0.086,11.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-01,4601238.0,57657.0,62287.429,154947.0,1119.0,1126.714,13821.056,173.188,187.097,465.425,3.361,3.384,0.93,14400.0,43.254,50417.0,151.441,0.0,0.0,38568.0,115.849,66255457.0,792910.0,199.016,2.382,901052.0,2.707,0.084,11.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-02,4648278.0,47040.0,61026.0,155404.0,457.0,1115.714,13962.354,141.297,183.308,466.798,1.373,3.351,0.93,14053.0,42.212,50236.0,150.897,0.0,0.0,38555.0,115.81,66879928.0,624471.0,200.892,1.876,893433.0,2.684,0.083,12.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,193810.6,11.06,22.52,582.162284426929,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-03,4689940.0,41662.0,58451.429,155963.0,559.0,1038.429,14087.497,125.143,175.575,468.477,1.679,3.119,0.93,14245.0,42.789,45290.0,136.041,0.0,0.0,38036.0,114.251,67657204.0,777276.0,203.227,2.335,890480.0,2.675,0.082,12.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-04,4751624.0,61684.0,57992.571,157218.0,1255.0,1043.143,14272.781,185.284,174.196,472.247,3.77,3.133,0.94,14116.0,42.401,45133.0,135.569,0.0,0.0,37001.0,111.142,68541363.0,884159.0,205.882,2.656,878431.0,2.639,0.08,12.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-05,4805975.0,54351.0,56593.857,158626.0,1408.0,1038.571,14436.039,163.258,169.995,476.476,4.229,3.12,0.94,14059.0,42.23,44661.0,134.151,0.0,0.0,36588.0,109.902,69507185.0,965822.0,208.784,2.901,867720.0,2.606,0.079,12.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-06,4866126.0,60151.0,55308.143,159807.0,1181.0,1023.143,14616.719,180.68,166.133,480.023,3.547,3.073,0.95,13885.0,41.707,43890.0,131.835,0.0,0.0,36112.0,108.472,70498128.0,990943.0,211.76,2.977,860923.0,2.586,0.076,13.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-07,4926684.0,60558.0,54729.0,161098.0,1291.0,1038.571,14798.621,181.902,164.393,483.901,3.878,3.12,0.96,13769.0,41.359,43209.0,129.79,0.0,0.0,34744.0,104.363,71514128.0,1016000.0,214.812,3.052,864512.0,2.597,0.075,13.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-08,4990707.0,64023.0,55638.429,162185.0,1087.0,1034.0,14990.931,192.31,167.125,487.166,3.265,3.106,0.97,13358.0,40.124,41590.0,124.927,0.0,0.0,33365.0,100.221,72329992.0,815864.0,217.263,2.451,867791.0,2.607,0.073,13.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-09,5044946.0,54239.0,56666.857,162757.0,572.0,1050.429,15153.853,162.921,170.214,488.884,1.718,3.155,0.98,13163.0,39.539,41479.0,124.593,0.0,0.0,33011.0,99.157,72956707.0,626715.0,219.145,1.883,868111.0,2.608,0.073,13.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,204923.2,11.36,21.13,615.541968520176,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-10,5096511.0,51565.0,58081.571,163274.0,517.0,1044.429,15308.742,154.889,174.464,490.437,1.553,3.137,0.97,13181.0,39.593,42068.0,126.363,0.0,0.0,32635.0,98.028,73742069.0,785362.0,221.504,2.359,869266.0,2.611,0.071,14.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-11,5153552.0,57041.0,57418.286,164371.0,1097.0,1021.857,15480.08,171.338,172.471,493.733,3.295,3.069,0.95,13058.0,39.223,41642.0,125.083,0.0,0.0,32367.0,97.223,74651567.0,909498.0,224.236,2.732,872886.0,2.622,0.07,14.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-12,5208682.0,55130.0,57529.571,165886.0,1515.0,1037.143,15645.678,165.598,172.806,498.283,4.551,3.115,0.94,12868.0,38.653,41816.0,125.606,0.0,0.0,31980.0,96.061,75680101.0,1028534.0,227.326,3.089,881845.0,2.649,0.068,14.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-13,5260387.0,51705.0,56323.0,166924.0,1038.0,1016.714,15800.988,155.31,169.181,501.401,3.118,3.054,0.92,12677.0,38.079,41240.0,123.875,0.0,0.0,31663.0,95.108,76660665.0,980564.0,230.271,2.945,880362.0,2.644,0.067,14.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-14,5330541.0,70154.0,57693.857,168233.0,1309.0,1019.286,16011.714,210.726,173.299,505.333,3.932,3.062,0.92,12512.0,37.583,39980.0,120.091,0.0,0.0,31570.0,94.829,77622472.0,961807.0,233.16,2.889,872621.0,2.621,0.065,15.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-15,5382916.0,52375.0,56029.857,169278.0,1045.0,1013.286,16169.037,157.322,168.301,508.472,3.139,3.044,0.89,12246.0,36.784,38699.0,116.243,0.0,0.0,31655.0,95.084,78390344.0,767872.0,235.466,2.307,865765.0,2.601,0.064,15.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-08-16,5417662.0,34746.0,53245.143,169886.0,608.0,1018.429,16273.406,104.369,159.936,510.298,1.826,3.059,0.87,11991.0,36.018,38850.0,116.696,0.0,0.0,31680.0,95.159,78963268.0,572924.0,237.187,1.721,858080.0,2.577,0.063,15.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,216190.6,11.64,21.52,649.386636064428,0.0,0.0,0.0,0.0,0.0
